step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2730,1365,9.998161e-5,1.750709,5.7587,289.31,0.0954
2740,1370,9.998148e-5,1.515711,4.5527,637.07,0.0707
2750,1375,9.998135e-5,1.520553,4.5748,601.18,0.0663
2760,1380,9.9981204e-5,1.705950,5.5066,653.03,0.0756
2770,1385,9.998107e-5,1.576964,4.8402,599.32,0.0892
2780,1390,9.998094e-5,1.560063,4.7591,543.44,0.0948
2790,1395,9.9980796e-5,1.328692,3.7761,616.96,0.0681
2800,1400,9.998065e-5,1.103018,3.0132,746.45,0.0678
2810,1405,9.998052e-5,1.210606,3.3555,787.22,0.0763
2820,1410,9.9980374e-5,1.600322,4.9546,485.61,0.0830
2830,1415,9.998024e-5,1.475781,4.3745,634.09,0.0725
2840,1420,9.99801e-5,1.652941,5.2223,672.05,0.0760
2850,1425,9.997997e-5,1.860754,6.4286,714.86,0.0776
2860,1430,9.997982e-5,1.606078,4.9832,714.44,0.0712
2870,1435,9.9979676e-5,1.415012,4.1165,749.68,0.0715
2880,1440,9.997953e-5,1.424556,4.1560,754.53,0.0728
2890,1445,9.9979385e-5,1.413173,4.1090,694.41,0.0727
2900,1450,9.9979254e-5,1.516942,4.5583,492.95,0.0840
2910,1455,9.997911e-5,1.710510,5.5318,657.75,0.0861
2920,1460,9.997896e-5,1.656733,5.2422,514.30,0.1020
2930,1465,9.997882e-5,1.483776,4.4096,637.72,0.0845
2940,1470,9.997867e-5,1.552667,4.7241,595.52,0.0879
2950,1475,9.9978526e-5,1.921047,6.8281,680.24,0.0861
2960,1480,9.997838e-5,1.574440,4.8280,584.33,0.0818
2970,1485,9.9978235e-5,1.428841,4.1739,669.90,0.1061
2980,1490,9.997809e-5,1.355144,3.8773,627.61,0.0986
2990,1495,9.9977944e-5,1.667679,5.2999,592.93,0.0781
3000,1500,9.99778e-5,1.630099,5.1044,690.38,0.0748
3010,1505,9.997765e-5,1.581930,4.8643,548.95,0.0867
3020,1510,9.997751e-5,1.590981,4.9086,672.98,0.0873
3030,1515,9.997735e-5,1.444401,4.2393,643.96,0.0807
3040,1520,9.99772e-5,1.239974,3.4555,699.56,0.0799
3050,1525,9.997706e-5,1.378253,3.9680,628.87,0.0844
3060,1530,9.9976896e-5,1.532369,4.6291,680.55,0.0812
3070,1535,9.997675e-5,1.362070,3.9043,720.81,0.0785
3080,1540,9.997659e-5,1.169455,3.2202,715.82,0.0779
3090,1545,9.9976445e-5,1.096859,2.9947,717.38,0.0786
3100,1550,9.9976285e-5,0.970462,2.6392,713.87,0.0782
3110,1555,9.997614e-5,0.868658,2.3837,770.69,0.0854
3120,1560,9.997598e-5,0.847522,2.3339,716.98,0.0785
3130,1565,9.9975834e-5,0.809108,2.2459,722.96,0.0775
3140,1570,9.9975674e-5,0.733240,2.0818,718.61,0.0795
3150,1575,9.9975514e-5,0.854432,2.3500,742.75,0.0785
3160,1580,9.997537e-5,1.339053,3.8154,745.41,0.0665
3170,1585,9.997521e-5,1.273248,3.5724,739.60,0.0731
3180,1590,9.997505e-5,1.180246,3.2552,729.41,0.0777
3190,1595,9.99749e-5,0.984415,2.6762,726.54,0.0785
3200,1600,9.997473e-5,0.937021,2.5524,733.92,0.0787
