step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
90010,22502,5e-4,0.577922,1.7823,806.10,0.5446,1.818063,1.340379,2.979005,1.387824,1.287883,1.452273,1.146785,1.472571,1.338650,1.312381,1.263992
90020,22505,5e-4,0.531304,1.7011,961.46,0.5424,1.693532,1.239919,2.735318,0.886362,1.284655,1.012087,1.098465,1.112460,1.181901,1.233580,1.251840
90030,22507,5e-4,0.565992,1.7612,929.33,0.5290,1.819928,1.387530,2.863178,0.827526,1.144592,1.155811,1.067637,1.074687,1.322242,1.449752,1.527220
90040,22510,5e-4,0.638209,1.8931,880.41,0.5516,1.984247,1.416401,3.357223,0.885266,1.129362,1.374123,1.105939,1.116726,1.378192,1.413684,1.571226
90050,22512,5e-4,0.553929,1.7401,810.35,0.5511,1.887873,1.327202,2.871860,0.677122,0.892511,1.598544,1.458071,1.240850,1.282966,1.342123,1.333341
90060,22515,5e-4,0.568063,1.7648,865.52,0.5611,1.883936,1.317783,2.997860,1.183326,1.141202,1.051648,1.032394,1.315377,1.218858,1.373897,1.373945
90070,22517,5e-4,0.593086,1.8096,770.32,0.5518,1.935905,1.345376,3.126847,1.035917,1.191100,1.116719,1.352409,1.137489,1.308920,1.373002,1.504717
90080,22520,5e-4,0.570452,1.7691,896.87,0.5538,1.792316,1.313557,2.883059,0.726866,1.331027,1.280891,1.155369,1.277231,1.163122,1.295640,1.461324
90090,22522,5e-4,0.535420,1.7082,941.27,0.5257,1.781502,1.235026,2.745438,1.295523,1.527634,1.265344,1.199688,1.245353,1.128791,1.253431,1.231872
90100,22525,5e-4,0.538868,1.7141,851.14,0.5526,1.765369,1.340570,2.766809,1.093971,1.307636,1.176995,1.149582,1.374829,1.178760,1.430707,1.247012
90110,22527,5e-4,0.499944,1.6486,759.74,0.5433,1.701281,1.219832,2.658643,1.310303,1.111812,1.250024,1.012382,1.091771,1.154995,1.220899,1.128498
90120,22530,5e-4,0.518051,1.6788,766.80,0.5834,1.775357,1.299661,2.719068,1.482950,1.317915,1.525548,1.094790,1.224506,1.347435,1.353008,1.151452
90130,22532,5e-4,0.587793,1.8000,904.12,0.5516,1.851804,1.316194,3.121675,1.245315,1.039464,1.248409,1.354759,1.292976,1.314255,1.310385,1.387287
90140,22535,5e-4,0.584248,1.7936,1015.10,0.5366,1.919361,1.358435,3.037275,1.545426,1.433193,1.434012,1.141746,1.303469,1.209194,1.356666,1.408777
90150,22537,5e-4,0.548231,1.7302,697.68,0.5624,1.826982,1.318033,2.882863,1.724720,1.676765,1.225299,1.251396,1.186848,1.235516,1.338500,1.547623
90160,22540,5e-4,0.511136,1.6672,837.41,0.5852,1.749938,1.272156,2.637444,1.169337,0.908763,1.210932,1.148722,1.220322,1.292728,1.298797,1.276123
90170,22542,5e-4,0.517989,1.6786,940.09,0.5361,1.698089,1.197666,2.694687,1.270482,1.289561,1.718013,1.209996,1.166759,1.128991,1.236443,1.134564
90180,22545,5e-4,0.537094,1.7110,817.32,0.5680,1.783483,1.272138,2.808421,1.400905,1.251941,1.340324,1.408447,1.214579,1.337719,1.277661,1.216112
90190,22547,5e-4,0.583674,1.7926,881.69,0.5481,1.865105,1.367922,2.986727,1.058860,1.387906,1.364300,1.215830,1.295527,1.339208,1.337985,1.291042
90200,22550,5e-4,0.530371,1.6996,1013.75,0.5529,1.737495,1.240672,2.738557,1.575256,1.583256,1.267151,1.020898,1.147068,1.260390,1.226618,1.188337
90210,22552,5e-4,0.504527,1.6562,799.04,0.5292,1.716717,1.275954,2.616366,1.157080,1.470572,1.322819,1.441419,1.161461,1.230335,1.283654,1.292544
90220,22555,5e-4,0.524654,1.6899,765.38,0.5761,1.788564,1.356035,2.745406,1.595870,1.779261,1.601734,1.039595,1.336439,1.400917,1.389828,1.200574
90230,22557,5e-4,0.564387,1.7584,1054.78,0.5254,1.845330,1.331651,2.923009,0.958729,1.197315,0.901050,1.171727,1.049341,1.487924,1.284969,1.213867
90240,22560,5e-4,0.515589,1.6746,867.91,0.5527,1.707574,1.284156,2.659853,1.678789,1.447626,1.148794,1.085581,1.111061,1.304750,1.314519,1.233251
90250,22562,5e-4,0.530165,1.6992,1018.88,0.5247,1.747540,1.239598,2.750075,0.938333,0.844921,1.084326,1.107231,1.120471,1.224850,1.293889,1.229220
90260,22565,5e-4,0.506827,1.6600,889.14,0.5792,1.756695,1.271531,2.622925,1.455104,1.396985,1.368607,1.430221,1.302091,1.239337,1.170054,1.230641
90270,22567,5e-4,0.547692,1.7293,732.59,0.5544,1.790643,1.338266,2.812588,1.130159,1.329961,1.137770,1.086831,1.282649,1.123778,1.491067,1.385131
90280,22570,5e-4,0.552644,1.7378,956.39,0.5464,1.849995,1.314244,2.919428,1.057270,0.960308,1.508971,1.037810,1.206930,1.268771,1.344415,1.374483
90290,22572,5e-4,0.549717,1.7328,854.55,0.5241,1.830318,1.302155,2.903064,0.922340,0.883217,1.133971,1.140456,1.155256,1.235287,1.339933,1.247357
90300,22575,5e-4,0.543382,1.7218,884.79,0.5523,1.818383,1.305456,2.809360,1.187283,1.310885,1.538335,1.262155,1.280927,1.245560,1.273849,1.334586
90310,22577,5e-4,0.553866,1.7400,856.53,0.5665,1.802480,1.267412,2.817892,0.950664,1.068348,1.199531,1.385025,1.190751,1.317232,1.270394,1.266401
90320,22580,5e-4,0.585961,1.7967,931.28,0.5407,1.909012,1.283812,3.141969,1.424615,1.272349,1.259524,1.402990,1.043608,1.228863,1.306886,1.331069
90330,22582,5e-4,0.570054,1.7684,870.48,0.5454,1.862372,1.280317,2.932787,0.662616,1.440825,1.211369,1.116143,0.999086,1.292395,1.272442,1.361207
90340,22585,5e-4,0.593357,1.8101,1010.84,0.5350,1.926111,1.355826,3.087560,1.114825,1.532167,1.927111,1.230504,1.355689,1.174690,1.257555,1.467497
90350,22587,5e-4,0.489653,1.6317,778.12,0.5470,1.723131,1.285310,2.529020,1.204296,1.125042,1.295324,1.085591,1.154554,1.127130,1.360244,1.379752
90360,22590,5e-4,0.514343,1.6725,800.64,0.5815,1.754188,1.239102,2.636483,1.432685,1.197761,1.370390,1.060108,1.227935,1.254686,1.192167,1.314585
90370,22592,5e-4,0.536771,1.7105,767.52,0.5495,1.827865,1.280073,2.769852,1.265537,1.366915,1.188696,1.062430,1.111946,1.297427,1.303311,1.331863
90380,22595,5e-4,0.565023,1.7595,920.56,0.5498,1.884129,1.349353,2.930482,1.045690,0.875591,1.138865,1.065063,1.229604,1.400694,1.285938,1.418497
90390,22597,5e-4,0.564311,1.7582,760.90,0.5251,1.915824,1.404219,3.010091,2.029313,1.905830,1.368550,1.440762,1.391489,1.339915,1.330441,1.596337
90400,22600,5e-4,0.595177,1.8134,966.21,0.5414,1.934034,1.301790,3.059829,0.977382,1.137477,1.228340,1.168733,1.179069,1.247991,1.311024,1.342894
90410,22602,5e-4,0.515661,1.6747,741.65,0.5487,1.849062,1.307624,2.701381,0.557440,0.916866,1.188184,1.358200,1.099263,1.320513,1.410986,1.217722
90420,22605,5e-4,0.537717,1.7121,959.94,0.5658,1.772190,1.312208,2.732186,0.812354,1.463482,1.328523,1.199687,1.247022,1.218709,1.300056,1.356784
90430,22607,5e-4,0.550333,1.7338,767.07,0.5484,1.782831,1.305294,2.877441,1.980662,1.609025,1.329168,1.207829,1.159432,1.235643,1.318666,1.350104
90440,22610,5e-4,0.600404,1.8229,811.15,0.5685,2.006763,1.437080,3.144655,0.884943,0.923201,1.318812,1.673960,1.256846,1.524683,1.404061,1.505820
90450,22612,5e-4,0.553545,1.7394,1035.99,0.5243,1.813571,1.308667,2.833485,1.258983,1.217474,1.114371,1.233906,1.169493,1.229756,1.273860,1.390415
90460,22615,5e-4,0.572016,1.7718,736.78,0.6021,1.919703,1.365800,3.038614,1.517534,1.656261,1.395935,1.218053,1.288243,1.400085,1.400395,1.091671
90470,22617,5e-4,0.592825,1.8091,849.61,0.5240,1.847883,1.317975,3.136456,1.915766,1.461871,1.208350,1.033405,0.976634,1.293916,1.265414,1.547654
90480,22620,5e-4,0.593921,1.8111,800.79,0.5925,1.836921,1.293335,3.086083,1.830968,1.475800,1.287963,1.082387,1.169883,1.270404,1.250309,1.604638
90490,22622,5e-4,0.547210,1.7284,760.92,0.5386,1.759281,1.254347,2.844254,1.190530,1.141510,1.301408,1.154207,0.997443,1.252443,1.250127,1.310283
90500,22625,5e-4,0.515088,1.6738,869.65,0.5562,1.816750,1.303196,2.657747,0.762634,1.084227,1.083085,0.917772,1.046383,1.319174,1.351589,1.217681
90510,22627,5e-4,0.586225,1.7972,926.12,0.5279,1.873992,1.340795,3.077984,1.731925,1.625203,1.309652,1.176203,1.130054,1.348851,1.357047,1.320567
90520,22630,5e-4,0.489909,1.6322,873.12,0.5605,1.614730,1.182719,2.523368,1.152154,1.254263,1.116611,0.924154,1.023332,1.127446,1.242620,1.060910
90530,22632,5e-4,0.547674,1.7292,802.99,0.5397,1.853915,1.342716,2.914501,0.828887,1.301441,1.378729,1.052298,1.168006,1.551148,1.342686,1.260998
90540,22635,5e-4,0.536850,1.7106,909.13,0.5498,1.742508,1.300637,2.736053,1.556275,2.196232,1.133046,1.242102,1.053833,1.129168,1.256532,1.349593
90550,22637,5e-4,0.553438,1.7392,923.78,0.5299,1.844664,1.315328,2.906947,1.578573,1.067377,1.104103,1.205157,1.226023,1.163566,1.268977,1.389538
90560,22640,5e-4,0.542307,1.7200,1223.39,0.5289,1.750430,1.268042,2.768638,1.913900,1.563916,1.438833,1.126808,1.185172,1.264113,1.177766,1.407691
90570,22642,5e-4,0.516716,1.6765,769.05,0.5393,1.785279,1.271385,2.733336,1.101113,1.234352,1.223608,1.048357,1.387659,1.179040,1.267587,1.184987
90580,22645,5e-4,0.568386,1.7654,863.61,0.5647,1.892497,1.377763,2.930820,1.242978,1.136347,1.573880,1.208282,1.343894,1.317397,1.386475,1.514076
90590,22647,5e-4,0.535351,1.7080,773.42,0.5434,1.816242,1.303773,2.756740,0.720795,0.943013,1.071939,1.331940,1.317883,1.279639,1.292859,1.360006
90600,22650,5e-4,0.554347,1.7408,806.16,0.5509,1.847756,1.395574,2.932805,0.931472,1.297856,1.391014,1.370541,1.336768,1.265678,1.422506,1.367010
90610,22652,5e-4,0.510685,1.6664,803.98,0.5449,1.779162,1.288540,2.656836,1.146647,1.186849,1.236091,1.118734,1.223630,1.318311,1.254432,1.340934
90620,22655,5e-4,0.496377,1.6428,759.61,0.5936,1.713397,1.242973,2.504200,1.101449,1.516740,1.262415,1.163556,1.008405,1.170500,1.236424,1.391944
90630,22657,5e-4,0.503546,1.6546,830.60,0.5295,1.821900,1.381563,2.634467,1.469139,1.054702,1.106900,1.452179,1.087936,1.382649,1.395420,1.412987
90640,22660,5e-4,0.576983,1.7807,867.32,0.5603,1.957839,1.421736,3.036467,1.675940,1.385944,1.149845,1.354008,1.315272,1.307011,1.411713,1.495445
90650,22662,5e-4,0.558360,1.7478,817.10,0.5645,1.893010,1.438161,2.884142,1.506172,1.416754,1.170103,1.291424,1.135804,1.443612,1.463082,1.599178
90660,22665,5e-4,0.484236,1.6229,787.45,0.6247,1.776954,1.357170,2.496220,1.249788,1.208570,1.286937,1.461435,1.262506,1.308178,1.399064,1.162787
90670,22667,5e-4,0.530062,1.6990,842.28,0.5524,1.819663,1.358012,2.741694,0.974266,1.236813,1.246766,1.345377,1.190037,1.267962,1.390839,1.455115
90680,22670,5e-4,0.529315,1.6978,913.13,0.5584,1.853188,1.319659,2.781978,1.542973,1.520486,1.178360,1.159159,1.135535,1.394572,1.321806,1.272361
90690,22672,5e-4,0.484312,1.6231,816.47,0.5584,1.739319,1.299561,2.456018,1.240537,1.187990,1.569543,1.071738,1.273740,1.260113,1.258832,1.266579
90700,22675,5e-4,0.591574,1.8068,948.37,0.5418,1.940469,1.377023,3.091523,1.053783,1.638287,1.176384,1.063484,1.213553,1.426528,1.347385,1.302757
90710,22677,5e-4,0.598837,1.8200,948.88,0.5209,2.006559,1.401428,3.111552,1.403983,1.465081,1.684286,1.156027,1.454226,1.193386,1.367314,1.438900
90720,22680,5e-4,0.576864,1.7804,932.00,0.5615,1.889842,1.346014,2.885812,0.850254,1.516935,1.426232,1.257002,1.341458,1.317150,1.319214,1.442437
90730,22682,5e-4,0.606397,1.8338,912.37,0.5377,1.949413,1.364253,3.193121,1.817643,1.708084,1.318478,1.219218,1.411732,1.281912,1.340865,1.496818
90740,22685,5e-4,0.506788,1.6600,905.72,0.5578,1.703989,1.203721,2.555566,0.986095,0.973417,1.224059,1.196748,1.161013,1.089331,1.190016,1.327940
90750,22687,5e-4,0.567337,1.7636,916.77,0.5330,1.884012,1.379577,2.973429,1.109459,0.959537,1.163697,1.421951,1.280917,1.348885,1.366145,1.298458
90760,22690,5e-4,0.560133,1.7509,839.95,0.5506,1.876852,1.347579,2.940271,0.978885,1.107142,1.267771,1.322986,1.128235,1.320447,1.427282,1.319142
90770,22692,5e-4,0.550891,1.7348,958.24,0.5248,1.849388,1.328705,2.829007,1.470097,1.466055,1.615938,1.274636,1.329266,1.298050,1.300525,1.344855
90780,22695,5e-4,0.575277,1.7776,833.57,0.5598,2.076109,1.555894,3.036290,1.443862,1.642586,1.935830,1.682613,1.396310,1.454358,1.573693,1.619134
90790,22697,5e-4,0.577929,1.7823,1033.63,0.5034,1.989979,1.377059,3.090451,1.121151,1.151388,1.344202,1.404182,1.192607,1.350522,1.363087,1.325635
90800,22700,5e-4,0.556348,1.7443,802.91,0.5684,1.908827,1.395494,2.899030,1.664971,1.937026,1.406723,1.283133,1.221948,1.246743,1.337802,1.530341
90810,22702,5e-4,0.611474,1.8431,828.39,0.5277,2.045539,1.456321,3.277171,0.914910,1.515946,1.117320,1.341394,1.564395,1.416446,1.347030,1.731034
90820,22705,5e-4,0.547178,1.7284,835.26,0.5538,1.892216,1.382958,2.885827,1.610371,1.623397,1.590085,1.574853,1.298297,1.244425,1.388481,1.357569
90830,22707,5e-4,0.552820,1.7381,837.68,0.5444,1.876618,1.348055,2.847155,1.492675,1.652345,1.440863,1.458024,1.129477,1.213871,1.351119,1.376908
90840,22710,5e-4,0.585798,1.7964,868.79,0.5564,1.910866,1.371300,3.088817,1.331210,1.291793,1.195233,1.146065,1.547119,1.288709,1.383951,1.398937
90850,22712,5e-4,0.572744,1.7731,971.76,0.5231,2.005790,1.458226,2.991267,1.747379,1.581987,1.191947,1.188905,1.214207,1.391125,1.361631,1.614604
90860,22715,5e-4,0.517584,1.6780,837.55,0.5620,1.901116,1.397818,2.742622,1.758951,1.527133,1.335016,1.139801,1.284217,1.329968,1.439892,1.332307
90870,22717,5e-4,0.523350,1.6877,784.86,0.5453,1.859056,1.348300,2.746949,0.953669,1.548037,1.297824,1.256133,1.177626,1.300810,1.368410,1.422744
90880,22720,5e-4,0.614421,1.8486,908.88,0.5420,2.065845,1.511751,3.257201,1.465652,1.144665,1.204543,1.544252,1.325114,1.490651,1.553959,1.516643
90890,22722,5e-4,0.566620,1.7623,864.78,0.5422,1.982111,1.414903,3.008248,1.184505,1.042264,1.251278,1.321338,1.430824,1.357483,1.463101,1.421850
90900,22725,5e-4,0.590768,1.8054,907.13,0.5261,2.099508,1.542221,3.181601,1.274207,1.282018,1.172631,1.235370,1.257700,1.342504,1.507073,1.770715
90910,22727,5e-4,0.617213,1.8538,908.72,0.5325,1.982232,1.476312,3.245572,1.340924,1.587315,1.313341,1.280513,1.222734,1.427500,1.521520,1.512906
90920,22730,5e-4,0.577122,1.7809,888.78,0.5570,1.992129,1.430723,3.047688,1.800018,2.282958,1.661979,1.293641,1.189645,1.321176,1.418365,1.572623
90930,22732,5e-4,0.546662,1.7275,721.70,0.5582,1.872166,1.348467,2.855316,1.239032,1.159024,1.240630,1.342816,1.609267,1.211119,1.384464,1.123487
90940,22735,5e-4,0.594865,1.8128,829.62,0.5597,1.983872,1.396234,3.113396,1.677587,1.734799,1.587798,1.655972,1.432850,1.341994,1.311738,1.439943
90950,22737,5e-4,0.575024,1.7772,892.93,0.5165,2.032697,1.415026,3.066695,1.064005,1.382429,1.145364,1.626969,1.396666,1.430727,1.335068,1.437704
90960,22740,5e-4,0.625856,1.8698,1167.06,0.5294,2.078349,1.467185,3.207654,1.341321,1.771431,1.704080,1.435088,1.232581,1.462075,1.325778,1.653472
90970,22742,5e-4,0.510664,1.6664,759.16,0.5690,1.817513,1.320786,2.639094,1.266510,1.290642,1.203965,1.176431,1.305276,1.365476,1.291554,1.318277
90980,22745,5e-4,0.583631,1.7925,1008.37,0.5355,2.027270,1.456326,3.027860,1.444679,1.338101,1.262334,1.558075,1.298681,1.393042,1.434665,1.395024
90990,22747,5e-4,0.563174,1.7562,865.91,0.5208,1.947615,1.411254,2.992167,0.792873,1.444619,1.404110,1.216111,1.233147,1.351279,1.460968,1.416126
91000,22750,5e-4,0.577925,1.7823,887.47,0.5612,2.036115,1.468114,3.066542,2.026768,1.800977,1.326086,1.616402,1.477634,1.419899,1.431871,1.372813
91010,22752,5e-4,0.519744,1.6816,873.68,0.5339,1.882575,1.347823,2.720739,1.380084,1.700804,1.249263,1.201069,1.295582,1.199894,1.368522,1.521890
91020,22755,5e-4,0.528281,1.6960,839.00,0.5837,1.831395,1.345106,2.759445,0.997867,1.416918,1.286040,1.306254,1.112495,1.285641,1.392194,1.450584
91030,22757,5e-4,0.550748,1.7346,738.31,0.5397,1.886465,1.429022,2.938385,1.374680,1.559711,1.645673,1.155864,1.326508,1.405985,1.441779,1.301974
91040,22760,5e-4,0.524760,1.6901,749.54,0.5954,1.888479,1.344880,2.758172,0.921255,1.173281,1.249816,1.327505,1.390090,1.314254,1.390921,1.284248
91050,22762,5e-4,0.521718,1.6849,815.17,0.5452,1.859438,1.316583,2.671022,0.952736,1.224348,1.206030,1.285225,1.209273,1.311566,1.320498,1.368924
91060,22765,5e-4,0.594425,1.8120,758.95,0.5786,1.914988,1.395451,3.037285,1.031279,1.073306,1.522715,1.100105,1.252362,1.440703,1.429169,1.319775
91070,22767,5e-4,0.591070,1.8059,974.43,0.5229,1.918167,1.357564,3.009264,1.203258,1.013044,1.112232,1.194108,1.153566,1.277296,1.317818,1.520904
91080,22770,5e-4,0.564171,1.7580,909.54,0.5723,1.889433,1.360320,2.895352,1.181502,1.674058,1.538227,1.098359,1.165058,1.481788,1.313928,1.383210
91090,22772,5e-4,0.571530,1.7710,768.54,0.5646,1.963508,1.456907,3.013498,1.969888,1.918738,1.658799,1.456791,1.463638,1.379800,1.471374,1.173045
91100,22775,5e-4,0.554062,1.7403,796.28,0.5678,1.849240,1.373659,2.904624,1.098997,1.837269,1.603252,1.114368,1.170341,1.260626,1.422278,1.414126
91110,22777,5e-4,0.525600,1.6915,988.21,0.5115,1.804980,1.343210,2.748367,0.788829,1.180034,1.216260,0.988868,1.207076,1.219092,1.418658,1.313107
91120,22780,5e-4,0.478539,1.6137,887.11,0.5480,1.675613,1.196735,2.483907,1.072796,1.705626,1.503920,1.137883,1.162961,1.183617,1.234470,1.144049
91130,22782,5e-4,0.530114,1.6991,643.78,0.5423,1.872074,1.353259,2.819243,1.230508,1.591396,1.226089,1.369710,1.240118,1.288644,1.391230,1.491337
91140,22785,5e-4,0.541630,1.7188,757.93,0.5963,1.784861,1.306214,2.781103,1.303783,1.612684,1.309386,1.123436,1.207607,1.279311,1.358998,1.229033
91150,22787,5e-4,0.596613,1.8160,775.98,0.5375,2.062831,1.458328,3.203743,1.048691,1.092351,1.313993,1.333164,1.429572,1.278341,1.488752,1.716367
91160,22790,5e-4,0.564788,1.7591,857.25,0.5591,1.872327,1.355738,2.969736,0.845018,1.124594,1.223756,1.357205,1.273009,1.373733,1.322660,1.370075
91170,22792,5e-4,0.525775,1.6918,778.79,0.5582,1.852530,1.425832,2.746655,1.289047,1.534813,1.292373,1.398202,1.181268,1.378459,1.484451,1.382271
91180,22795,5e-4,0.533397,1.7047,783.74,0.5752,1.759711,1.325327,2.732039,1.565461,1.308445,1.400723,1.198298,1.185721,1.318517,1.351100,1.441056
91190,22797,5e-4,0.519786,1.6817,1001.67,0.5220,1.726579,1.255294,2.689956,1.067614,1.001047,1.031067,1.153584,1.260913,1.241906,1.249561,1.311301
91200,22800,5e-4,0.547630,1.7291,832.49,0.5573,1.740977,1.246563,2.845683,1.253166,1.121297,1.183560,1.190023,1.097036,1.187505,1.292574,1.297758
91210,22802,5e-4,0.550862,1.7347,765.55,0.5483,1.856050,1.443253,2.889475,0.891030,1.700910,1.417762,1.132380,1.273478,1.189583,1.365339,1.837278
91220,22805,5e-4,0.581232,1.7882,807.42,0.5597,1.894344,1.444243,3.027931,3.047514,1.631244,1.153424,1.345641,1.451112,1.383037,1.425113,1.447117
91230,22807,5e-4,0.587164,1.7989,781.04,0.5340,1.993624,1.409690,3.090647,1.565181,1.434131,1.641403,1.268068,1.387082,1.376321,1.457484,1.276679
91240,22810,5e-4,0.563808,1.7574,816.77,0.5789,1.856562,1.358614,2.939733,1.116497,1.592756,1.504942,1.093350,1.392018,1.347648,1.342574,1.306072
91250,22812,5e-4,0.510190,1.6656,802.65,0.5456,1.792000,1.361472,2.662910,1.060549,1.047444,1.152795,1.099577,1.220520,1.322437,1.386529,1.336011
91260,22815,5e-4,0.564637,1.7588,835.26,0.5652,1.899252,1.420750,2.908049,1.322287,1.190875,0.927591,1.231679,1.156977,1.417993,1.437267,1.580289
91270,22817,5e-4,0.547970,1.7297,794.19,0.5446,1.875720,1.394516,2.819041,1.549129,1.479776,1.312754,1.120053,1.409781,1.395564,1.380921,1.509701
91280,22820,5e-4,0.620725,1.8603,860.04,0.5418,2.087948,1.499758,3.286028,1.582506,1.540073,1.319661,1.315666,1.417911,1.435584,1.504197,1.565869
91290,22822,5e-4,0.460201,1.5844,764.12,0.5545,1.694779,1.257915,2.355570,0.932645,1.167287,1.230992,1.072649,1.125099,1.155182,1.348525,1.222173
91300,22825,5e-4,0.559649,1.7501,942.91,0.5531,1.865545,1.393081,2.855056,1.717779,1.351193,1.278951,1.368558,1.272809,1.302591,1.471786,1.255762
91310,22827,5e-4,0.609148,1.8389,843.71,0.5336,2.024768,1.474246,3.199235,1.065466,1.159312,1.569346,1.197366,1.140614,1.334861,1.558396,1.551448
91320,22830,5e-4,0.561600,1.7535,892.06,0.5472,1.850924,1.364401,2.918784,2.203594,1.533292,1.435829,1.182125,1.229985,1.324724,1.349642,1.300553
91330,22832,5e-4,0.503571,1.6546,851.95,0.5305,1.689195,1.242767,2.610760,1.235398,1.194186,1.335956,1.201507,1.165824,1.282972,1.139897,1.277842
91340,22835,5e-4,0.553794,1.7398,877.06,0.5646,1.777450,1.324072,2.880583,1.411226,1.389205,1.511961,1.251743,1.153461,1.301186,1.326198,1.312055
91350,22837,5e-4,0.552219,1.7371,969.14,0.5247,1.874497,1.430315,2.850317,1.883349,1.470581,1.444077,1.261688,1.406822,1.452508,1.432542,1.470740
91360,22840,5e-4,0.557734,1.7467,767.86,0.5823,1.914010,1.488806,2.899652,1.609848,1.788209,1.399135,1.154715,1.548503,1.467080,1.467322,1.433853
91370,22842,5e-4,0.545803,1.7260,933.29,0.5151,1.937989,1.476447,2.897690,1.160918,1.551769,1.409217,1.593078,1.487625,1.374094,1.493958,1.471075
91380,22845,5e-4,0.527487,1.6947,902.91,0.5573,1.790455,1.276827,2.714455,1.256458,1.347218,1.389818,1.028576,1.131067,1.271560,1.248394,1.349618
91390,22847,5e-4,0.600566,1.8232,855.45,0.5313,2.001623,1.455574,3.174114,1.327779,1.191496,1.276249,1.297824,1.326984,1.551145,1.471089,1.400421
91400,22850,5e-4,0.531406,1.7013,825.07,0.5577,1.861671,1.419151,2.743871,0.946229,1.460366,1.168784,1.315621,1.348765,1.353745,1.459635,1.312969
91410,22852,5e-4,0.525258,1.6909,846.64,0.5344,1.885521,1.384008,2.774598,0.951371,1.004042,1.532915,1.318210,1.367096,1.457849,1.279678,1.498455
91420,22855,5e-4,0.494392,1.6395,926.63,0.5631,1.769314,1.348842,2.497738,1.308568,1.316638,1.188867,1.304698,1.180704,1.317682,1.357842,1.382430
91430,22857,5e-4,0.613085,1.8461,1117.13,0.5121,1.929288,1.404232,3.113603,1.183058,1.205236,1.261372,1.228134,1.336688,1.413865,1.330721,1.469682
91440,22860,5e-4,0.551594,1.7360,841.42,0.5778,1.877449,1.364928,2.838937,1.275108,1.738237,1.384200,1.329441,1.554100,1.262620,1.335148,1.359485
91450,22862,5e-4,0.601174,1.8243,860.35,0.5381,2.011597,1.480109,3.244329,1.966886,1.495266,1.524400,1.444599,1.285048,1.400961,1.524897,1.518954
91460,22865,5e-4,0.507527,1.6612,764.61,0.5773,1.752912,1.327666,2.611647,1.236485,1.155162,1.020950,1.082946,1.183323,1.379513,1.358512,1.335469
91470,22867,5e-4,0.571256,1.7705,938.53,0.5514,1.921982,1.443647,2.965484,1.153636,1.265228,1.518136,1.591845,1.362598,1.392272,1.390294,1.508702
91480,22870,5e-4,0.575940,1.7788,856.27,0.5677,2.011226,1.513697,2.963725,1.472882,1.916443,1.852854,1.500113,1.522400,1.470799,1.464337,1.556605
91490,22872,5e-4,0.561429,1.7532,992.12,0.5310,1.858028,1.353901,2.890018,1.513637,1.031900,1.154569,1.073570,1.257468,1.332144,1.325035,1.450056
91500,22875,5e-4,0.546684,1.7275,928.05,0.5609,1.882743,1.429892,2.803079,0.704022,1.074779,1.406892,1.470749,1.502172,1.393614,1.376030,1.437619
91510,22877,5e-4,0.521757,1.6850,719.45,0.5755,1.774714,1.413062,2.659386,0.515477,0.776624,1.065523,1.177339,1.321802,1.450270,1.516115,1.246177
91520,22880,5e-4,0.560130,1.7509,844.69,0.5605,1.865694,1.362348,2.861128,1.446738,1.516110,1.594389,1.220096,1.316100,1.282843,1.315835,1.393967
91530,22882,5e-4,0.515022,1.6737,787.79,0.5238,1.795415,1.362059,2.701982,1.353454,1.141648,1.234799,1.202536,1.229305,1.436935,1.377936,1.217699
91540,22885,5e-4,0.534905,1.7073,800.54,0.5491,1.892769,1.416419,2.870889,1.242110,1.359650,1.332180,1.279436,1.414317,1.436559,1.397586,1.346192
91550,22887,5e-4,0.502352,1.6526,887.27,0.5273,1.845139,1.434136,2.535223,1.067605,1.282310,1.653133,1.252291,1.121471,1.205839,1.497650,1.449153
91560,22890,5e-4,0.536504,1.7100,812.82,0.5707,1.898020,1.436182,2.848348,1.087588,1.161420,1.281162,1.090516,1.268029,1.440351,1.473472,1.423993
91570,22892,5e-4,0.545542,1.7255,848.15,0.5499,1.987504,1.516942,2.797931,1.462852,1.357097,1.422079,1.486060,1.357240,1.547353,1.351576,1.715260
91580,22895,5e-4,0.541467,1.7185,886.06,0.5630,1.986161,1.477356,2.798314,1.695263,1.764519,1.720136,1.369955,1.457546,1.297355,1.465389,1.533254
91590,22897,5e-4,0.562190,1.7545,909.36,0.5487,2.004347,1.533047,2.914379,1.334625,1.438731,1.527994,1.512158,1.350878,1.413111,1.534619,1.582200
91600,22900,5e-4,0.532952,1.7040,813.36,0.5670,1.817235,1.394272,2.768112,1.309178,1.294770,1.049495,0.945427,1.344497,1.207223,1.459732,1.519798
91610,22902,5e-4,0.506365,1.6592,814.04,0.5259,1.805467,1.402835,2.661340,1.402613,1.289560,1.073213,1.283787,1.153232,1.342687,1.451356,1.456142
91620,22905,5e-4,0.570368,1.7689,974.01,0.5246,1.992216,1.485268,2.970640,1.457302,1.308320,1.420689,1.863638,1.259678,1.366924,1.496982,1.498304
91630,22907,5e-4,0.556255,1.7441,917.15,0.5189,1.826211,1.382107,2.883859,1.821773,1.777418,1.193739,1.507806,1.281124,1.272751,1.366868,1.391338
