step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
2820,2820,9.751459e-5,1.241579,3.4611,2577.32,1.6983,5.244125
2830,2830,9.749712e-5,1.164904,3.2056,2307.51,1.6943,4.885057
2840,2840,9.7479584e-5,1.224208,3.4015,2918.95,1.6849,5.188584
2850,2850,9.746199e-5,1.162125,3.1967,2157.63,1.7027,4.976640
2860,2860,9.744434e-5,1.183192,3.2648,2808.84,1.6830,4.936233
2870,2870,9.742664e-5,1.161943,3.1961,2461.91,1.6899,5.000892
2880,2880,9.740886e-5,1.108817,3.0308,2266.80,1.6891,4.694376
2890,2890,9.739104e-5,1.172668,3.2306,2584.32,1.6949,4.903929
2900,2900,9.737316e-5,1.118740,3.0610,2763.14,1.6872,4.610364
2910,2910,9.735521e-5,1.223625,3.3995,2605.45,1.6959,5.254157
2920,2920,9.733721e-5,1.147533,3.1504,2425.28,1.6846,4.836303
2930,2930,9.731914e-5,1.147690,3.1509,2275.13,1.6870,4.697346
2940,2940,9.7301025e-5,1.161389,3.1944,3185.67,1.7001,4.699032
2950,2950,9.728284e-5,1.071324,2.9192,2154.04,1.6949,4.368958
2960,2960,9.72646e-5,1.125540,3.0819,2416.85,1.6875,4.672225
2970,2970,9.72463e-5,1.064174,2.8984,2381.18,1.6919,4.310124
2980,2980,9.7227945e-5,1.156226,3.1779,2738.65,1.6892,4.839046
2990,2990,9.720953e-5,1.099242,3.0019,2528.26,1.6892,4.547399
3000,3000,9.7191056e-5,1.146232,3.1463,2531.44,1.6916,4.636959
3010,3010,9.7172524e-5,1.166733,3.2115,2477.62,1.6973,4.861025
3020,3020,9.715393e-5,1.127633,3.0883,2355.76,1.6924,4.641456
3030,3030,9.7135286e-5,1.089517,2.9728,2509.49,1.6928,4.563632
3040,3040,9.711657e-5,1.197309,3.3112,2655.94,1.6913,5.046575
3050,3050,9.709781e-5,1.160381,3.1911,2363.04,1.6848,4.922428
3060,3060,9.707898e-5,1.192536,3.2954,2532.04,1.6836,4.978915
3070,3070,9.706009e-5,1.171093,3.2255,2437.31,1.6880,5.033575
3080,3080,9.704115e-5,1.138190,3.1211,3010.26,1.6822,4.876375
3090,3090,9.702215e-5,1.140792,3.1292,2614.78,1.6944,4.778634
3100,3100,9.700309e-5,1.045646,2.8452,2595.26,1.7009,4.403154
3110,3110,9.698397e-5,1.160250,3.1907,2993.72,1.6905,4.893246
3120,3120,9.696479e-5,1.236075,3.4421,2904.45,1.6927,5.303524
3130,3130,9.694555e-5,1.209407,3.3515,2729.09,1.6955,5.060136
3140,3140,9.6926255e-5,1.083690,2.9556,2150.64,1.6868,4.522616
3150,3150,9.690691e-5,1.218748,3.3830,2730.23,1.7000,5.228183
3160,3160,9.68875e-5,1.140352,3.1279,2167.83,1.6894,4.884682
3170,3170,9.6868025e-5,1.155861,3.1768,2823.97,1.6976,4.660712
3180,3180,9.68485e-5,1.172641,3.2305,2580.87,1.6961,4.915856
3190,3190,9.682892e-5,1.167791,3.2149,2446.63,1.7034,4.951229
3200,3200,9.680927e-5,1.140990,3.1299,2575.29,1.6842,4.821529
3210,3210,9.678957e-5,1.073590,2.9259,2780.18,1.6890,4.493756
3220,3220,9.676981e-5,1.059893,2.8861,2345.65,1.6946,4.415585
3230,3230,9.674999e-5,1.191888,3.2933,3950.04,1.6911,5.035783
3240,3240,9.673012e-5,1.149076,3.1553,3106.29,1.6968,4.781230
3250,3250,9.671018e-5,1.172799,3.2310,2333.71,1.6831,4.790133
3260,3260,9.6690186e-5,1.122379,3.0722,2704.61,1.6779,4.732827
3270,3270,9.667014e-5,1.133836,3.1076,2314.00,1.6896,4.888141
3280,3280,9.665004e-5,1.133774,3.1074,3772.73,1.6919,4.757994
3290,3290,9.662987e-5,1.118779,3.0611,2358.08,1.6762,4.619792
3300,3300,9.660965e-5,1.124676,3.0792,2670.90,1.6866,4.627610
3310,3310,9.658936e-5,1.221781,3.3932,2834.22,1.6840,5.213519
3320,3320,9.656902e-5,1.048836,2.8543,2744.49,1.6863,4.310137
3330,3330,9.6548625e-5,1.202020,3.3268,2560.24,1.6938,5.086078
3340,3340,9.652817e-5,1.227958,3.4143,2948.17,1.6943,5.182651
3350,3350,9.650766e-5,1.157152,3.1809,2517.50,1.6940,4.994804
3360,3360,9.648709e-5,1.081355,2.9487,2329.29,1.7079,4.409922
3370,3370,9.6466465e-5,1.130169,3.0962,2019.12,1.6889,4.690761
3380,3380,9.644578e-5,1.039594,2.8281,2125.78,1.6778,4.264566
3390,3390,9.6425036e-5,1.105725,3.0214,3040.10,1.6884,4.553327
3400,3400,9.6404234e-5,1.114223,3.0472,3147.62,1.6952,4.640027
3410,3410,9.638338e-5,1.076473,2.9343,2257.25,1.6894,4.376519
3420,3420,9.636246e-5,1.082317,2.9515,2274.71,1.6997,4.612334
3430,3430,9.634149e-5,1.120613,3.0667,2623.08,1.6832,4.839181
3440,3440,9.6320466e-5,1.071361,2.9194,2312.59,1.7019,4.493375
3450,3450,9.629937e-5,1.095707,2.9913,2300.01,1.6910,4.741935
3460,3460,9.627823e-5,1.111476,3.0388,2595.52,1.6819,4.727534
3470,3470,9.625703e-5,1.086146,2.9628,2292.18,1.6835,4.530850
3480,3480,9.6235766e-5,1.098751,3.0004,2836.30,1.6862,4.491220
3490,3490,9.6214455e-5,1.185422,3.2721,2369.88,1.6841,5.131215
3500,3500,9.6193085e-5,1.129122,3.0929,3103.96,1.6842,4.737074
3510,3510,9.617165e-5,1.173111,3.2320,3185.12,1.6984,4.830491
3520,3520,9.6150165e-5,1.143283,3.1371,3015.84,1.6852,4.833333
3530,3530,9.612861e-5,1.106365,3.0233,2670.23,1.6908,4.639480
3540,3540,9.610701e-5,1.155940,3.1770,2441.71,1.6947,4.877715
3550,3550,9.608536e-5,1.155221,3.1747,3069.60,1.6901,4.848134
3560,3560,9.606364e-5,1.080999,2.9476,2543.50,1.6827,4.666833
