step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2080,260,2.99998e-4,1.106035,3.0224,41.40,0.0290
2090,261,2.9999798e-4,1.148408,3.1532,43.71,0.0283
2100,262,2.9999798e-4,1.149451,3.1565,53.27,0.0265
2110,263,2.9999795e-4,1.152583,3.1664,66.04,0.0380
2120,265,2.9999795e-4,1.144945,3.1423,56.52,0.0274
2130,266,2.9999792e-4,1.118602,3.0606,46.63,0.0282
2140,267,2.9999792e-4,1.119727,3.0640,50.63,0.0280
2150,268,2.999979e-4,1.157536,3.1821,55.41,0.0278
2160,270,2.9999786e-4,1.181401,3.2589,38.93,0.0290
2170,271,2.9999783e-4,1.129547,3.0943,40.36,0.0283
2180,272,2.9999783e-4,1.163311,3.2005,42.47,0.0278
2190,273,2.999978e-4,1.205853,3.3396,60.53,0.0264
2200,275,2.9999777e-4,1.134821,3.1106,45.53,0.0282
2210,276,2.9999777e-4,1.129704,3.0947,3258.41,2.1757
2220,277,2.9999774e-4,1.416793,4.1239,45.61,0.0284
2230,278,2.9999772e-4,1.222531,3.3958,55.67,0.0286
2240,280,2.999977e-4,1.158367,3.1847,39.94,0.0292
2250,281,2.9999766e-4,1.238371,3.4500,39.70,0.0290
2260,282,2.9999766e-4,1.188996,3.2838,41.23,0.0283
2270,283,2.9999763e-4,1.093133,2.9836,38.58,0.0291
2280,285,2.999976e-4,1.166449,3.2106,44.64,0.0281
2290,286,2.999976e-4,1.157481,3.1819,40.99,0.0293
2300,287,2.9999757e-4,1.111163,3.0379,40.52,0.0289
2310,288,2.9999757e-4,1.092462,2.9816,56.65,0.0376
2320,290,2.9999754e-4,1.216174,3.3743,41.97,0.0273
2330,291,2.999975e-4,1.150869,3.1609,39.95,0.0285
2340,292,2.9999748e-4,1.115624,3.0515,53.32,0.0276
2350,293,2.9999748e-4,1.146475,3.1471,40.23,0.0290
2360,295,2.9999745e-4,1.106725,3.0244,39.70,0.0294
2370,296,2.9999742e-4,1.172132,3.2289,49.46,0.0285
