step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
30300,3787,9.990945e-5,0.531059,1.7007,58.43,0.0376,2.775964
30400,3800,9.990882e-5,0.520281,1.6825,58.12,0.0377,2.710118
30500,3812,9.9908255e-5,0.526602,1.6932,58.87,0.0386,2.740566
30600,3825,9.9907615e-5,0.563782,1.7573,59.47,0.0366,2.964578
30700,3837,9.990703e-5,0.540100,1.7162,59.27,0.0361,2.830160
30800,3850,9.990641e-5,0.512703,1.6698,58.07,0.0394,2.656713
30900,3862,9.9905825e-5,0.534836,1.7072,60.78,0.0333,2.786779
31000,3875,9.9905184e-5,0.532636,1.7034,57.91,0.0368,2.773529
31100,3887,9.99046e-5,0.527770,1.6951,43.49,0.0284,2.768013
31200,3900,9.990396e-5,0.534626,1.7068,39.02,0.0248,2.789915
31300,3912,9.9903365e-5,0.521871,1.6852,38.51,0.0258,2.712792
31400,3925,9.9902725e-5,0.521038,1.6838,38.30,0.0260,2.699014
31500,3937,9.990213e-5,0.524767,1.6901,39.02,0.0251,2.751664
31600,3950,9.990149e-5,0.518947,1.6803,38.05,0.0241,2.702062
31700,3962,9.990088e-5,0.512834,1.6700,38.38,0.0249,2.664203
31800,3975,9.990024e-5,0.541468,1.7185,39.48,0.0249,2.837668
31900,3987,9.9899626e-5,0.514286,1.6724,38.16,0.0264,2.692031
32000,4000,9.989897e-5,0.541941,1.7193,39.76,0.0243,2.810670
32100,4012,9.989836e-5,0.538190,1.7129,42.49,0.0271,2.804355
32200,4025,9.9897705e-5,0.527007,1.6939,38.72,0.0248,2.752671
32300,4037,9.989709e-5,0.516399,1.6760,40.13,0.0248,2.694056
32400,4050,9.989644e-5,0.514169,1.6722,39.77,0.0237,2.672163
32500,4062,9.989581e-5,0.521399,1.6844,38.44,0.0247,2.724560
32600,4075,9.9895144e-5,0.522471,1.6862,39.46,0.0237,2.724272
32700,4087,9.989453e-5,0.520576,1.6830,39.96,0.0243,2.714347
32800,4100,9.989386e-5,0.540088,1.7162,39.84,0.0248,2.814897
