step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1570,785,9.999963e-5,1.483129,4.4067,178.95,0.0175,9.851496
1580,790,9.999961e-5,1.522471,4.5835,158.83,0.0177,9.852986
1590,795,9.999961e-5,1.565975,4.7873,214.82,0.0174,10.028919
1600,800,9.99996e-5,1.570914,4.8110,167.56,0.0181,9.951735
1610,805,9.99996e-5,1.486824,4.4230,113.51,0.0189,9.615839
1620,810,9.99996e-5,1.515786,4.5530,220.46,0.0174,9.442625
1630,815,9.99996e-5,1.538653,4.6583,264.88,0.0165,10.089994
1640,820,9.999958e-5,1.537968,4.6551,240.95,0.0180,9.612504
1650,825,9.999958e-5,1.492024,4.4461,131.19,0.0182,9.735090
1660,830,9.999958e-5,1.433905,4.1950,120.77,0.0184,9.201376
1670,835,9.999957e-5,1.467085,4.3366,163.07,0.0181,9.332253
1680,840,9.999957e-5,1.461908,4.3142,249.80,0.0164,9.519159
1690,845,9.999957e-5,1.512423,4.5377,154.15,0.0185,9.480676
1700,850,9.9999554e-5,1.414948,4.1163,138.65,0.0179,9.205794
1710,855,9.9999554e-5,1.415440,4.1183,144.40,0.0181,9.495699
1720,860,9.999954e-5,1.525780,4.5987,128.35,0.0184,9.677056
1730,865,9.999954e-5,1.524328,4.5921,204.59,0.0171,9.603041
1740,870,9.999954e-5,1.506970,4.5130,229.39,0.0174,9.544340
1750,875,9.9999525e-5,1.501909,4.4903,148.24,0.0181,9.679635
1760,880,9.9999525e-5,1.428535,4.1726,162.56,0.0178,9.454160
1770,885,9.9999525e-5,1.468148,4.3412,154.57,0.0188,9.409492
1780,890,9.999951e-5,1.507429,4.5151,206.93,0.0170,9.637223
1790,895,9.999951e-5,1.478572,4.3867,141.16,0.0185,9.173435
1800,900,9.9999495e-5,1.414236,4.1133,119.50,0.0188,9.046797
1810,905,9.9999495e-5,1.514240,4.5460,87.27,0.0213,9.813013
1820,910,9.9999495e-5,1.454306,4.2815,128.30,0.0178,9.525958
1830,915,9.999948e-5,1.460552,4.3083,183.39,0.0176,9.354451
1840,920,9.999948e-5,1.477036,4.3799,133.81,0.0182,9.496579
1850,925,9.999948e-5,1.477452,4.3818,115.66,0.0189,9.553831
1860,930,9.9999466e-5,1.444527,4.2398,271.23,0.0164,9.422579
1870,935,9.9999466e-5,1.466287,4.3331,141.38,0.0178,9.428634
1880,940,9.999945e-5,1.411222,4.1010,120.59,0.0185,9.135746
1890,945,9.999945e-5,1.408215,4.0886,183.22,0.0172,9.137348
1900,950,9.999944e-5,1.478959,4.3884,175.29,0.0183,9.239063
1910,955,9.999944e-5,1.483689,4.4092,132.12,0.0189,9.487346
1920,960,9.999944e-5,1.451763,4.2706,104.23,0.0195,9.446130
1930,965,9.999942e-5,1.509520,4.5246,143.12,0.0187,9.319910
1940,970,9.999942e-5,1.403359,4.0688,219.04,0.0172,8.986548
1950,975,9.999941e-5,1.475471,4.3731,158.25,0.0180,9.353053
1960,980,9.999941e-5,1.567482,4.7946,135.33,0.0181,9.981890
1970,985,9.999939e-5,1.424514,4.1558,103.48,0.0193,8.953583
1980,990,9.999939e-5,1.467351,4.3377,186.02,0.0177,9.419241
1990,995,9.999939e-5,1.488225,4.4292,214.14,0.0171,9.404437
2000,1000,9.999938e-5,1.382508,3.9849,156.86,0.0182,9.081189
2010,1005,9.999938e-5,1.471442,4.3555,502.82,0.0364,9.307983
2020,1010,9.9999364e-5,1.447129,4.2509,203.39,0.0173,9.267096
2030,1015,9.9999364e-5,1.478171,4.3849,206.63,0.0170,9.437593
2040,1020,9.9999364e-5,1.485313,4.4163,137.32,0.0185,9.508360
2050,1025,9.999935e-5,1.292689,3.6426,200.54,0.0170,8.608333
2060,1030,9.999935e-5,1.406330,4.0809,262.05,0.0168,8.888580
2070,1035,9.9999335e-5,1.340582,3.8213,109.13,0.0188,8.945940
2080,1040,9.9999335e-5,1.382249,3.9838,136.45,0.0178,8.907039
2090,1045,9.999932e-5,1.444591,4.2401,111.12,0.0196,9.202521
2100,1050,9.999932e-5,1.456245,4.2898,169.68,0.0177,9.252747
2110,1055,9.999932e-5,1.381888,3.9824,178.36,0.0181,8.782633
2120,1060,9.9999306e-5,1.436626,4.2065,192.09,0.0183,9.268014
2130,1065,9.9999306e-5,1.355849,3.8801,157.72,0.0168,8.973078
2140,1070,9.999929e-5,1.377609,3.9654,216.89,0.0174,8.914582
2150,1075,9.999929e-5,1.448847,4.2582,124.34,0.0179,9.735074
2160,1080,9.999928e-5,1.401721,4.0622,284.74,0.0171,9.016778
2170,1085,9.999928e-5,1.458875,4.3011,175.38,0.0182,9.337081
2180,1090,9.999928e-5,1.423739,4.1526,148.54,0.0182,9.192743
2190,1095,9.999926e-5,1.396586,4.0414,126.24,0.0195,8.692690
2200,1100,9.999926e-5,1.359020,3.8924,172.17,0.0179,9.017258
2210,1105,9.999925e-5,1.368598,3.9298,161.77,0.0185,8.804655
2220,1110,9.999923e-5,1.344886,3.8378,280.99,0.0159,9.074300
2230,1115,9.999923e-5,1.410442,4.0978,165.96,0.0184,8.762720
2240,1120,9.999923e-5,1.337261,3.8086,188.16,0.0164,9.111719
2250,1125,9.999922e-5,1.430707,4.1817,183.38,0.0171,9.121368
