step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
2331800,291475,5e-6,0.384422,1.4688,82.09,0.0228,1.536860
2331900,291487,5e-6,0.350513,1.4198,82.30,0.0231,1.433226
2332000,291500,5e-6,0.354308,1.4252,83.46,0.0228,1.447304
2332100,291512,5e-6,0.343076,1.4093,110.70,0.0338,1.423639
2332200,291525,5e-6,0.308866,1.3619,77.05,0.0241,1.372838
2332300,291537,5e-6,0.355158,1.4264,84.46,0.0240,1.488878
2332400,291550,5e-6,0.326871,1.3866,84.45,0.0216,1.397810
2332500,291562,5e-6,0.376853,1.4577,81.93,0.0226,1.572932
2332600,291575,5e-6,0.341938,1.4077,79.22,0.0240,1.483999
2332700,291587,5e-6,0.352040,1.4220,80.41,0.0236,1.468757
2332800,291600,5e-6,0.343623,1.4100,83.31,0.0228,1.426488
2332900,291612,5e-6,0.330478,1.3916,82.09,0.0232,1.403221
2333000,291625,5e-6,0.299981,1.3498,76.39,0.0250,1.358941
2333100,291637,5e-6,0.349882,1.4189,112.42,0.0332,1.457450
2333200,291650,5e-6,0.333607,1.3960,81.73,0.0223,1.409521
2333300,291662,5e-6,0.358518,1.4312,92.19,0.0214,1.485884
2333400,291675,5e-6,0.348034,1.4163,78.33,0.0243,1.434666
2333500,291687,5e-6,0.368565,1.4457,88.76,0.0205,1.469532
2333600,291700,5e-6,0.332995,1.3951,83.20,0.0224,1.406863
2333700,291712,5e-6,0.332770,1.3948,87.03,0.0212,1.405919
2333800,291725,5e-6,0.349569,1.4185,82.55,0.0224,1.456375
2333900,291737,5e-6,0.340897,1.4062,78.43,0.0238,1.418484
2334000,291750,5e-6,0.342812,1.4089,77.62,0.0256,1.425597
2334100,291762,5e-6,0.345523,1.4127,107.02,0.0339,1.475238
2334200,291775,5e-6,0.336417,1.3999,75.13,0.0255,1.431603
2334300,291787,5e-6,0.332993,1.3951,80.51,0.0233,1.441805
2334400,291800,5e-6,0.336696,1.4003,80.30,0.0238,1.416271
2334500,291812,5e-6,0.359330,1.4324,82.22,0.0231,1.531377
2334600,291825,5e-6,0.338824,1.4033,81.46,0.0241,1.417699
2334700,291837,5e-6,0.323069,1.3814,82.44,0.0223,1.392824
2334800,291850,5e-6,0.311794,1.3659,80.64,0.0243,1.376206
2334900,291862,5e-6,0.307390,1.3599,80.96,0.0229,1.373366
2335000,291875,5e-6,0.329924,1.3909,81.39,0.0230,1.422194
2335100,291887,5e-6,0.323303,1.3817,111.17,0.0369,1.395978
2335200,291900,5e-6,0.361521,1.4355,81.16,0.0226,1.519476
2335300,291912,5e-6,0.383704,1.4677,80.93,0.0239,1.499501
2335400,291925,5e-6,0.342728,1.4088,81.93,0.0244,1.423629
2335500,291937,5e-6,0.323961,1.3826,87.72,0.0207,1.393517
2335600,291950,5e-6,0.341241,1.4067,86.23,0.0223,1.417510
2335700,291962,5e-6,0.363291,1.4381,83.11,0.0262,1.503494
2335800,291975,5e-6,0.301700,1.3522,77.28,0.0240,1.362445
2335900,291987,5e-6,0.333108,1.3953,81.28,0.0226,1.414493
2336000,292000,5e-6,0.328842,1.3894,85.07,0.0227,1.405495
2336100,292012,5e-6,0.337274,1.4011,110.28,0.0357,1.416093
2336200,292025,5e-6,0.330458,1.3916,83.71,0.0215,1.403385
2336300,292037,5e-6,0.351330,1.4210,81.21,0.0236,1.456150
2336400,292050,5e-6,0.333975,1.3965,82.75,0.0217,1.409338
2336500,292062,5e-6,0.344279,1.4110,85.99,0.0224,1.430534
2336600,292075,5e-6,0.351164,1.4207,82.80,0.0233,1.436445
2336700,292087,5e-6,0.333480,1.3958,77.57,0.0237,1.408412
2336800,292100,5e-6,0.345223,1.4123,82.43,0.0229,1.425943
2336900,292112,5e-6,0.299664,1.3494,73.01,0.0258,1.361059
2337000,292125,5e-6,0.319993,1.3771,83.08,0.0224,1.444049
2337100,292137,5e-6,0.364148,1.4393,106.26,0.0333,1.503484
2337200,292150,5e-6,0.359667,1.4329,90.73,0.0217,1.446750
2337300,292162,5e-6,0.376842,1.4577,80.54,0.0235,1.493738
2337400,292175,5e-6,0.326801,1.3865,74.96,0.0255,1.401964
2337500,292187,5e-6,0.337341,1.4012,83.88,0.0221,1.436172
2337600,292200,5e-6,0.352415,1.4225,83.39,0.0231,1.464581
2337700,292212,5e-6,0.329904,1.3908,81.55,0.0230,1.403453
2337800,292225,5e-6,0.362509,1.4369,82.60,0.0230,1.491534
2337900,292237,5e-6,0.336685,1.4003,79.94,0.0238,1.472884
2338000,292250,5e-6,0.347154,1.4150,83.19,0.0226,1.485879
2338100,292262,5e-6,0.328335,1.3887,120.19,0.0330,1.404309
2338200,292275,5e-6,0.314675,1.3698,83.89,0.0219,1.380437
2338300,292287,5e-6,0.310126,1.3636,79.95,0.0227,1.374562
2338400,292300,5e-6,0.361088,1.4349,81.86,0.0240,1.519911
2338500,292312,5e-6,0.328833,1.3893,81.56,0.0239,1.421665
2338600,292325,5e-6,0.347115,1.4150,78.28,0.0243,1.453972
2338700,292337,5e-6,0.346509,1.4141,87.73,0.0216,1.434003
2338800,292350,5e-6,0.336455,1.4000,80.95,0.0238,1.422698
2338900,292362,5e-6,0.350015,1.4191,77.30,0.0245,1.451255
2339000,292375,5e-6,0.332961,1.3951,81.59,0.0223,1.407315
2339100,292387,5e-6,0.323591,1.3821,108.47,0.0338,1.397825
2339200,292400,5e-6,0.329974,1.3909,84.04,0.0224,1.402449
2339300,292412,5e-6,0.368806,1.4460,81.28,0.0231,1.536562
2339400,292425,5e-6,0.322068,1.3800,79.01,0.0237,1.397195
2339500,292437,5e-6,0.334309,1.3970,84.04,0.0221,1.410115
2339600,292450,5e-6,0.331243,1.3927,74.54,0.0256,1.404656
2339700,292462,5e-6,0.356497,1.4283,81.16,0.0240,1.479902
2339800,292475,5e-6,0.355023,1.4262,83.53,0.0226,1.444633
2339900,292487,5e-6,0.335279,1.3983,89.23,0.0211,1.410717
2340000,292500,5e-6,0.313307,1.3679,78.38,0.0240,1.378303
2340100,292512,5e-6,0.356273,1.4280,114.57,0.0292,1.484727
2340200,292525,5e-6,0.342846,1.4090,87.67,0.0223,1.424794
2340300,292537,5e-6,0.341537,1.4071,85.13,0.0232,1.421163
2340400,292550,5e-6,0.349353,1.4182,81.42,0.0240,1.437082
2340500,292562,5e-6,0.321423,1.3791,83.41,0.0224,1.391819
2340600,292575,5e-6,0.348791,1.4174,86.11,0.0216,1.431653
2340700,292587,5e-6,0.333758,1.3962,79.70,0.0233,1.410673
2340800,292600,5e-6,0.329371,1.3901,79.92,0.0227,1.409950
2340900,292612,5e-6,0.333852,1.3963,84.36,0.0245,1.409813
2341000,292625,5e-6,0.346212,1.4137,82.95,0.0226,1.445577
2341100,292637,5e-6,0.324007,1.3827,107.26,0.0338,1.408472
2341200,292650,5e-6,0.324655,1.3836,79.52,0.0239,1.396016
2341300,292662,5e-6,0.330460,1.3916,83.47,0.0220,1.402778
2341400,292675,5e-6,0.357528,1.4298,84.39,0.0227,1.469123
2341500,292687,5e-6,0.317303,1.3734,83.92,0.0224,1.392788
2341600,292700,5e-6,0.346656,1.4143,85.73,0.0215,1.702546
2341700,292712,5e-6,0.341018,1.4064,81.83,0.0233,1.420656
2341800,292725,5e-6,0.320616,1.3780,83.57,0.0226,1.390384
2341900,292737,5e-6,0.338786,1.4032,79.77,0.0242,1.424804
2342000,292750,5e-6,0.363397,1.4382,78.56,0.0243,1.496675
2342100,292762,5e-6,0.312102,1.3663,105.99,0.0361,1.381046
2342200,292775,5e-6,0.339933,1.4049,77.85,0.0252,1.467016
2342300,292787,5e-6,0.329530,1.3903,82.72,0.0232,1.403544
2342400,292800,5e-6,0.362408,1.4368,81.65,0.0224,1.513116
2342500,292812,5e-6,0.326399,1.3860,79.24,0.0234,1.403092
2342600,292825,5e-6,0.356437,1.4282,80.92,0.0246,1.476648
2342700,292837,5e-6,0.374636,1.4545,83.93,0.0220,1.543232
2342800,292850,5e-6,0.354557,1.4255,81.83,0.0230,1.555877
2342900,292862,5e-6,0.347364,1.4153,84.01,0.0231,1.429491
2343000,292875,5e-6,0.348530,1.4170,81.09,0.0223,1.433853
2343100,292887,5e-6,0.334909,1.3978,112.29,0.0305,1.409609
2343200,292900,5e-6,0.330468,1.3916,87.86,0.0209,1.406218
2343300,292912,5e-6,0.303421,1.3545,83.78,0.0227,1.363208
2343400,292925,5e-6,0.333061,1.3952,78.92,0.0239,1.420621
2343500,292937,5e-6,0.319610,1.3766,85.65,0.0212,1.399876
2343600,292950,5e-6,0.368225,1.4452,88.39,0.0213,1.468174
2343700,292962,5e-6,0.343512,1.4099,79.00,0.0237,1.481443
2343800,292975,5e-6,0.322304,1.3803,83.43,0.0224,1.395522
2343900,292987,5e-6,0.324709,1.3836,77.72,0.0257,1.402775
2344000,293000,5e-6,0.371169,1.4494,81.01,0.0225,1.510326
2344100,293012,5e-6,0.323162,1.3815,116.62,0.0343,1.398229
2344200,293025,5e-6,0.345644,1.4129,91.99,0.0221,1.431003
2344300,293037,5e-6,0.343620,1.4100,80.34,0.0232,1.429006
2344400,293050,5e-6,0.326351,1.3859,79.79,0.0232,1.402407
2344500,293062,5e-6,0.314551,1.3696,81.30,0.0236,1.384694
2344600,293075,5e-6,0.330440,1.3916,81.76,0.0232,1.415348
2344700,293087,5e-6,0.329348,1.3901,84.52,0.0215,1.406457
2344800,293100,5e-6,0.323492,1.3819,80.05,0.0253,1.389716
2344900,293112,5e-6,0.320166,1.3774,78.57,0.0246,1.395438
2345000,293125,5e-6,0.337944,1.4021,85.10,0.0223,1.415146
2345100,293137,5e-6,0.355083,1.4263,115.98,0.0304,1.513365
2345200,293150,5e-6,0.334343,1.3970,77.77,0.0242,1.416945
2345300,293162,5e-6,0.349263,1.4180,77.82,0.0254,1.436712
2345400,293175,5e-6,0.347354,1.4153,84.62,0.0220,1.432691
2345500,293187,5e-6,0.294646,1.3427,79.46,0.0228,1.352380
2345600,293200,5e-6,0.316829,1.3728,78.66,0.0243,1.394178
2345700,293212,5e-6,0.326955,1.3867,77.31,0.0248,1.403499
2345800,293225,5e-6,0.316097,1.3718,76.71,0.0244,1.384439
2345900,293237,5e-6,0.319351,1.3762,84.31,0.0224,1.389430
2346000,293250,5e-6,0.324106,1.3828,80.31,0.0233,1.397479
2346100,293262,5e-6,0.347882,1.4161,118.10,0.0371,1.431978
2346200,293275,5e-6,0.303864,1.3551,81.76,0.0221,1.364725
2346300,293287,5e-6,0.364062,1.4392,83.79,0.0229,1.474779
2346400,293300,5e-6,0.316169,1.3719,87.79,0.0208,1.394912
2346500,293312,5e-6,0.323111,1.3814,78.41,0.0245,1.464648
2346600,293325,5e-6,0.332024,1.3938,87.85,0.0220,1.409005
2346700,293337,5e-6,0.313462,1.3682,81.02,0.0232,1.380133
2346800,293350,5e-6,0.361472,1.4354,79.18,0.0232,1.502095
2346900,293362,5e-6,0.327612,1.3876,81.96,0.0227,1.405643
2347000,293375,5e-6,0.314457,1.3695,80.20,0.0227,1.384106
2347100,293387,5e-6,0.351232,1.4208,113.61,0.0306,1.461231
2347200,293400,5e-6,0.313486,1.3682,82.28,0.0222,1.381461
2347300,293412,5e-6,0.330366,1.3915,85.55,0.0217,1.405773
2347400,293425,5e-6,0.322375,1.3804,86.04,0.0227,1.407507
2347500,293437,5e-6,0.306606,1.3588,82.15,0.0229,1.367127
2347600,293450,5e-6,0.347304,1.4152,80.38,0.0257,1.526898
2347700,293462,5e-6,0.344576,1.4114,76.40,0.0260,1.451179
2347800,293475,5e-6,0.347723,1.4158,80.65,0.0246,1.431680
2347900,293487,5e-6,0.324932,1.3839,83.41,0.0217,1.446159
2348000,293500,5e-6,0.328832,1.3893,79.24,0.0241,1.408002
2348100,293512,5e-6,0.321341,1.3790,124.92,0.0342,1.399006
2348200,293525,5e-6,0.333480,1.3958,82.46,0.0233,1.407046
2348300,293537,5e-6,0.351905,1.4218,81.08,0.0238,1.452558
2348400,293550,5e-6,0.362307,1.4366,83.32,0.0231,1.473364
2348500,293562,5e-6,0.330067,1.3911,85.78,0.0227,1.411227
2348600,293575,5e-6,0.297106,1.3460,87.36,0.0218,1.355605
2348700,293587,5e-6,0.333943,1.3965,81.05,0.0238,1.440083
2348800,293600,5e-6,0.314645,1.3698,83.35,0.0227,1.428678
2348900,293612,5e-6,0.306165,1.3582,80.92,0.0239,1.367845
2349000,293625,5e-6,0.326459,1.3861,81.48,0.0246,1.398824
2349100,293637,5e-6,0.327421,1.3874,118.10,0.0326,1.405800
2349200,293650,5e-6,0.355888,1.4274,83.50,0.0240,1.490097
2349300,293662,5e-6,0.325856,1.3852,83.03,0.0227,1.397588
2349400,293675,5e-6,0.321944,1.3798,77.02,0.0258,1.441144
2349500,293687,5e-6,0.342826,1.4089,83.35,0.0227,1.437670
2349600,293700,5e-6,0.326737,1.3864,83.74,0.0227,1.407240
2349700,293712,5e-6,0.324089,1.3828,79.28,0.0249,1.397281
2349800,293725,5e-6,0.324778,1.3837,80.44,0.0245,1.401103
2349900,293737,5e-6,0.351240,1.4208,82.74,0.0245,1.465482
2350000,293750,5e-6,0.322228,1.3802,87.04,0.0232,1.394581
2350100,293762,5e-6,0.324447,1.3833,118.35,0.0344,1.396598
2350200,293775,5e-6,0.329065,1.3897,78.90,0.0245,1.419605
2350300,293787,5e-6,0.318531,1.3751,83.05,0.0226,1.384998
2350400,293800,5e-6,0.320531,1.3779,80.79,0.0236,1.392598
2350500,293812,5e-6,0.361022,1.4348,89.09,0.0217,1.518001
2350600,293825,5e-6,0.355121,1.4264,86.65,0.0232,1.474911
2350700,293837,5e-6,0.313534,1.3683,84.95,0.0225,1.381407
2350800,293850,5e-6,0.350959,1.4204,83.51,0.0230,1.439523
2350900,293862,5e-6,0.334727,1.3976,81.95,0.0223,1.412976
2351000,293875,5e-6,0.333751,1.3962,84.00,0.0220,1.415606
2351100,293887,5e-6,0.330028,1.3910,115.04,0.0321,1.429747
2351200,293900,5e-6,0.314160,1.3691,87.18,0.0217,1.378294
2351300,293912,5e-6,0.367740,1.4445,86.59,0.0215,1.477728
2351400,293925,5e-6,0.310179,1.3637,79.38,0.0227,1.376996
2351500,293937,5e-6,0.319332,1.3762,79.46,0.0241,1.393710
2351600,293950,5e-6,0.339615,1.4044,84.89,0.0226,1.461806
2351700,293962,5e-6,0.328215,1.3885,88.11,0.0216,1.455870
2351800,293975,5e-6,0.323288,1.3817,75.67,0.0250,1.444777
2351900,293987,5e-6,0.276783,1.3189,78.85,0.0250,1.328709
2352000,294000,5e-6,0.316945,1.3729,81.57,0.0233,1.391486
2352100,294012,5e-6,0.337655,1.4017,113.10,0.0316,1.414468
2352200,294025,5e-6,0.324593,1.3835,84.54,0.0227,1.397782
2352300,294037,5e-6,0.355053,1.4263,82.98,0.0251,1.478869
2352400,294050,5e-6,0.338004,1.4021,85.28,0.0225,1.459581
2352500,294062,5e-6,0.318666,1.3753,80.96,0.0241,1.389907
2352600,294075,5e-6,0.332476,1.3944,88.55,0.0221,1.408946
2352700,294087,5e-6,0.305133,1.3568,86.06,0.0231,1.368900
2352800,294100,5e-6,0.345339,1.4125,86.90,0.0227,1.482973
2352900,294112,5e-6,0.356245,1.4280,84.45,0.0239,1.458510
2353000,294125,5e-6,0.308706,1.3617,79.17,0.0251,1.377296
2353100,294137,5e-6,0.345440,1.4126,120.81,0.0331,1.460007
2353200,294150,5e-6,0.315636,1.3711,87.14,0.0221,1.384856
2353300,294162,5e-6,0.349488,1.4183,81.58,0.0243,1.552051
2353400,294175,5e-6,0.293028,1.3405,80.66,0.0241,1.349749
2353500,294187,5e-6,0.333455,1.3958,85.64,0.0228,1.490453
2353600,294200,5e-6,0.310221,1.3637,80.14,0.0257,1.376516
2353700,294212,5e-6,0.329017,1.3896,84.07,0.0237,1.411914
2353800,294225,5e-6,0.315604,1.3711,83.37,0.0242,1.386134
2353900,294237,5e-6,0.309038,1.3621,87.50,0.0231,1.372960
2354000,294250,5e-6,0.328966,1.3895,89.30,0.0246,1.403756
2354100,294262,5e-6,0.303865,1.3551,116.10,0.0316,1.370712
2354200,294275,5e-6,0.315516,1.3710,81.51,0.0244,1.383052
2354300,294287,5e-6,0.331343,1.3928,82.38,0.0243,1.405456
2354400,294300,5e-6,0.350047,1.4191,88.76,0.0239,1.506206
2354500,294312,5e-6,0.299106,1.3487,82.14,0.0253,1.358612
2354600,294325,5e-6,0.328097,1.3883,89.90,0.0228,1.402326
2354700,294337,5e-6,0.326575,1.3862,87.16,0.0231,1.418190
2354800,294350,5e-6,0.313486,1.3682,88.17,0.0229,1.382674
2354900,294362,5e-6,0.350468,1.4197,81.53,0.0244,1.464346
2355000,294375,5e-6,0.337539,1.4015,80.10,0.0246,1.416610
2355100,294387,5e-6,0.317891,1.3742,114.33,0.0329,1.386940
2355200,294400,5e-6,0.352220,1.4222,87.86,0.0225,1.504753
2355300,294412,5e-6,0.323942,1.3826,86.73,0.0224,1.401385
2355400,294425,5e-6,0.311257,1.3651,89.13,0.0219,1.379168
2355500,294437,5e-6,0.324911,1.3839,82.42,0.0239,1.401110
2355600,294450,5e-6,0.326074,1.3855,85.21,0.0232,1.402063
2355700,294462,5e-6,0.336742,1.4004,83.21,0.0232,1.439738
2355800,294475,5e-6,0.336764,1.4004,91.21,0.0218,1.431310
2355900,294487,5e-6,0.332772,1.3948,82.71,0.0238,1.415431
2356000,294500,5e-6,0.326609,1.3863,83.00,0.0237,1.454887
2356100,294512,5e-6,0.344125,1.4108,107.99,0.0361,1.489602
2356200,294525,5e-6,0.332500,1.3945,84.74,0.0233,1.418005
2356300,294537,5e-6,0.315411,1.3708,83.12,0.0247,1.384582
2356400,294550,5e-6,0.306106,1.3581,86.65,0.0235,1.372305
2356500,294562,5e-6,0.338547,1.4029,89.08,0.0222,1.417561
2356600,294575,5e-6,0.336938,1.4007,85.23,0.0231,1.446906
2356700,294587,5e-6,0.333490,1.3958,85.00,0.0228,1.437983
2356800,294600,5e-6,0.330067,1.3911,82.29,0.0235,1.445933
2356900,294612,5e-6,0.341921,1.4076,75.65,0.0266,1.770441
2357000,294625,5e-6,0.297265,1.3462,78.80,0.0252,1.356280
2357100,294637,5e-6,0.324816,1.3838,115.73,0.0330,1.395014
2357200,294650,5e-6,0.348741,1.4173,80.21,0.0253,1.519027
2357300,294662,5e-6,0.355287,1.4266,85.40,0.0239,1.496194
2357400,294675,5e-6,0.305278,1.3570,84.16,0.0233,1.364294
2357500,294687,5e-6,0.314270,1.3693,82.34,0.0255,1.383596
2357600,294700,5e-6,0.325445,1.3846,78.32,0.0264,1.395642
2357700,294712,5e-6,0.331314,1.3928,81.70,0.0254,1.469558
2357800,294725,5e-6,0.309281,1.3624,77.40,0.0263,1.379661
2357900,294737,5e-6,0.303531,1.3546,84.74,0.0231,1.368082
2358000,294750,5e-6,0.320239,1.3775,80.33,0.0244,1.419684
2358100,294762,5e-6,0.351785,1.4216,115.16,0.0305,1.498475
2358200,294775,5e-6,0.322811,1.3810,81.49,0.0235,1.395757
2358300,294787,5e-6,0.326666,1.3863,78.12,0.0238,1.434581
2358400,294800,5e-6,0.330010,1.3910,83.11,0.0227,1.416362
2358500,294812,5e-6,0.354539,1.4255,80.53,0.0254,1.482743
2358600,294825,5e-6,0.325546,1.3848,86.66,0.0232,1.398714
2358700,294837,5e-6,0.329168,1.3898,85.26,0.0248,1.411992
2358800,294850,5e-6,0.345901,1.4133,83.82,0.0246,1.430053
2358900,294862,5e-6,0.363015,1.4377,82.71,0.0228,1.519363
2359000,294875,5e-6,0.306065,1.3581,77.63,0.0248,1.369358
2359100,294887,5e-6,0.351243,1.4208,117.98,0.0308,1.446486
2359200,294900,5e-6,0.357686,1.4300,86.39,0.0219,1.470993
2359300,294912,5e-6,0.304730,1.3563,80.26,0.0232,1.370194
2359400,294925,5e-6,0.303934,1.3552,84.16,0.0230,1.367680
2359500,294937,5e-6,0.331748,1.3934,85.89,0.0237,1.424080
2359600,294950,5e-6,0.329671,1.3905,84.22,0.0234,1.418254
2359700,294962,5e-6,0.304492,1.3559,82.45,0.0226,1.364647
2359800,294975,5e-6,0.323220,1.3816,86.56,0.0211,1.396986
2359900,294987,5e-6,0.334320,1.3970,82.86,0.0230,1.414684
2360000,295000,5e-6,0.336709,1.4003,82.72,0.0229,1.415101
2360100,295012,5e-6,0.338989,1.4035,106.88,0.0335,1.460995
2360200,295025,5e-6,0.331539,1.3931,77.42,0.0238,1.411338
2360300,295037,5e-6,0.320359,1.3776,82.47,0.0238,1.392051
2360400,295050,5e-6,0.309346,1.3625,84.20,0.0214,1.374870
2360500,295062,5e-6,0.365645,1.4414,89.03,0.0214,1.533611
2360600,295075,5e-6,0.326868,1.3866,83.24,0.0220,1.398703
2360700,295087,5e-6,0.328511,1.3889,74.73,0.0259,1.412483
2360800,295100,5e-6,0.313532,1.3682,78.86,0.0235,1.387090
2360900,295112,5e-6,0.295900,1.3443,78.60,0.0242,1.355693
2361000,295125,5e-6,0.335588,1.3988,85.03,0.0231,1.426799
2361100,295137,5e-6,0.287488,1.3331,110.59,0.0336,1.342950
2361200,295150,5e-6,0.322604,1.3807,85.73,0.0234,1.409181
2361300,295162,5e-6,0.369191,1.4466,85.69,0.0238,1.533077
2361400,295175,5e-6,0.307355,1.3598,80.77,0.0248,1.371238
2361500,295187,5e-6,0.324030,1.3827,79.41,0.0250,1.422938
2361600,295200,5e-6,0.331253,1.3927,86.02,0.0238,1.420933
2361700,295212,5e-6,0.337938,1.4021,87.42,0.0233,1.437183
2361800,295225,5e-6,0.306167,1.3582,77.91,0.0255,1.373246
2361900,295237,5e-6,0.321645,1.3794,89.93,0.0221,1.393840
2362000,295250,5e-6,0.297914,1.3470,82.35,0.0233,1.358365
2362100,295262,5e-6,0.312339,1.3666,108.35,0.0342,1.389510
2362200,295275,5e-6,0.348358,1.4167,85.76,0.0235,1.456010
2362300,295287,5e-6,0.314889,1.3701,80.99,0.0247,1.385900
2362400,295300,5e-6,0.306797,1.3591,82.82,0.0249,1.372757
2362500,295312,5e-6,0.310068,1.3635,90.16,0.0225,1.377042
2362600,295325,5e-6,0.317895,1.3742,93.02,0.0223,1.387539
2362700,295337,5e-6,0.334023,1.3966,84.54,0.0239,1.423955
2362800,295350,5e-6,0.325054,1.3841,82.28,0.0246,1.398744
2362900,295362,5e-6,0.318078,1.3745,81.27,0.0248,1.386791
2363000,295375,5e-6,0.284271,1.3288,77.67,0.0248,1.339584
2363100,295387,5e-6,0.303047,1.3540,118.50,0.0279,1.367304
2363200,295400,5e-6,0.324648,1.3835,78.27,0.0242,1.404947
2363300,295412,5e-6,0.312536,1.3669,80.68,0.0224,1.393191
2363400,295425,5e-6,0.312973,1.3675,80.54,0.0232,1.389220
2363500,295437,5e-6,0.304902,1.3565,85.05,0.0224,1.370060
2363600,295450,5e-6,0.314523,1.3696,86.44,0.0226,1.382693
2363700,295462,5e-6,0.322977,1.3812,77.20,0.0235,1.411475
2363800,295475,5e-6,0.371438,1.4498,82.72,0.0231,1.564448
2363900,295487,5e-6,0.310314,1.3639,80.09,0.0238,1.399027
2364000,295500,5e-6,0.348764,1.4173,82.08,0.0230,1.451763
2364100,295512,5e-6,0.300356,1.3503,104.53,0.0350,1.362869
2364200,295525,5e-6,0.357997,1.4305,79.67,0.0233,1.541866
2364300,295537,5e-6,0.328381,1.3887,79.30,0.0240,1.430865
2364400,295550,5e-6,0.318162,1.3746,86.02,0.0215,1.399374
2364500,295562,5e-6,0.312856,1.3673,80.72,0.0240,1.382869
2364600,295575,5e-6,0.341962,1.4077,85.83,0.0227,1.431358
2364700,295587,5e-6,0.311467,1.3654,80.23,0.0229,1.376457
2364800,295600,5e-6,0.311226,1.3651,80.27,0.0249,1.433837
2364900,295612,5e-6,0.334912,1.3978,87.73,0.0240,1.418166
2365000,295625,5e-6,0.312670,1.3671,84.37,0.0227,1.430467
2365100,295637,5e-6,0.284424,1.3290,108.61,0.0327,1.337316
2365200,295650,5e-6,0.316739,1.3726,85.45,0.0235,1.386758
2365300,295662,5e-6,0.309434,1.3627,77.18,0.0245,1.372711
2365400,295675,5e-6,0.306417,1.3585,85.60,0.0219,1.372990
2365500,295687,5e-6,0.324207,1.3829,84.08,0.0227,1.394029
2365600,295700,5e-6,0.310044,1.3635,78.43,0.0240,1.376140
2365700,295712,5e-6,0.335007,1.3979,79.08,0.0238,1.480398
2365800,295725,5e-6,0.306704,1.3589,84.73,0.0220,1.370682
2365900,295737,5e-6,0.338798,1.4033,88.60,0.0215,1.435278
2366000,295750,5e-6,0.302424,1.3531,78.28,0.0241,1.365201
2366100,295762,5e-6,0.314616,1.3697,108.70,0.0322,1.387752
2366200,295775,5e-6,0.325304,1.3845,88.67,0.0207,1.398010
2366300,295787,5e-6,0.291634,1.3386,87.19,0.0226,1.350466
2366400,295800,5e-6,0.322815,1.3810,85.56,0.0224,1.397544
2366500,295812,5e-6,0.314362,1.3694,78.26,0.0250,1.386648
2366600,295825,5e-6,0.336040,1.3994,82.54,0.0238,1.420500
2366700,295837,5e-6,0.328396,1.3887,86.62,0.0222,1.402348
2366800,295850,5e-6,0.303736,1.3549,80.45,0.0243,1.368109
2366900,295862,5e-6,0.324484,1.3833,87.60,0.0226,1.430551
2367000,295875,5e-6,0.307914,1.3606,84.75,0.0235,1.378870
2367100,295887,5e-6,0.322137,1.3801,109.83,0.0335,1.395322
2367200,295900,5e-6,0.325811,1.3852,86.39,0.0236,1.402115
2367300,295912,5e-6,0.328175,1.3884,84.50,0.0227,1.421167
2367400,295925,5e-6,0.305977,1.3580,81.62,0.0237,1.386836
2367500,295937,5e-6,0.335650,1.3988,87.11,0.0223,1.413477
2367600,295950,5e-6,0.291534,1.3385,81.65,0.0233,1.350055
2367700,295962,5e-6,0.334589,1.3974,82.12,0.0247,1.411611
2367800,295975,5e-6,0.327827,1.3879,80.84,0.0241,1.416915
2367900,295987,5e-6,0.289689,1.3360,83.06,0.0234,1.348614
2368000,296000,5e-6,0.308321,1.3611,80.60,0.0234,1.371519
2368100,296012,5e-6,0.345087,1.4121,118.87,0.0295,1.469238
2368200,296025,5e-6,0.313572,1.3683,87.00,0.0221,1.385792
2368300,296037,5e-6,0.306375,1.3585,85.32,0.0229,1.368622
2368400,296050,5e-6,0.307190,1.3596,80.28,0.0250,1.371212
2368500,296062,5e-6,0.325794,1.3851,83.69,0.0242,1.407505
2368600,296075,5e-6,0.284332,1.3289,78.37,0.0255,1.338738
2368700,296087,5e-6,0.320538,1.3779,90.88,0.0224,1.387247
2368800,296100,5e-6,0.300685,1.3508,82.31,0.0247,1.360132
2368900,296112,5e-6,0.336424,1.3999,83.31,0.0243,1.426425
2369000,296125,5e-6,0.310430,1.3640,90.91,0.0220,1.373903
2369100,296137,5e-6,0.316437,1.3722,112.14,0.0316,1.390678
2369200,296150,5e-6,0.306031,1.3580,86.02,0.0230,1.373066
2369300,296162,5e-6,0.313119,1.3677,83.10,0.0228,1.387105
2369400,296175,5e-6,0.313338,1.3680,82.69,0.0232,1.383527
2369500,296187,5e-6,0.315365,1.3708,78.34,0.0256,1.413550
2369600,296200,5e-6,0.315735,1.3713,79.62,0.0240,1.395613
2369700,296212,5e-6,0.323777,1.3823,92.47,0.0222,1.391602
2369800,296225,5e-6,0.319856,1.3769,87.58,0.0227,1.410775
2369900,296237,5e-6,0.363667,1.4386,85.79,0.0226,1.523355
2370000,296250,5e-6,0.387471,1.4733,93.86,0.0211,1.904264
2370100,296262,5e-6,0.318770,1.3754,128.47,0.0309,1.390280
2370200,296275,5e-6,0.324847,1.3838,84.75,0.0237,1.398953
2370300,296287,5e-6,0.320076,1.3772,89.36,0.0227,1.391487
2370400,296300,5e-6,0.333090,1.3953,83.51,0.0236,1.443063
