step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
2170,542,9.999711e-5,1.530452,4.6203,654.98,0.1054
2180,545,9.9997065e-5,1.506456,4.5107,648.08,0.0973
2190,547,9.999705e-5,1.674533,5.3363,421.44,0.1076
2200,550,9.999702e-5,1.479712,4.3917,590.05,0.0957
2210,552,9.999699e-5,1.505626,4.5070,760.73,0.1205
2220,555,9.999696e-5,1.546485,4.6949,550.31,0.1044
2230,557,9.9996934e-5,1.629432,5.1010,597.06,0.1000
2240,560,9.9996905e-5,1.582937,4.8692,528.52,0.1018
2250,562,9.999689e-5,1.517071,4.5589,564.36,0.1039
2260,565,9.999685e-5,1.565840,4.7867,646.11,0.1025
2270,567,9.999683e-5,1.440048,4.2209,573.51,0.1032
2280,570,9.999679e-5,1.460245,4.3070,688.44,0.0952
2290,572,9.9996774e-5,1.376438,3.9608,554.64,0.0931
2300,575,9.9996745e-5,1.489562,4.4352,515.22,0.1041
2310,577,9.9996716e-5,1.596788,4.9371,1208.50,0.2127
2320,580,9.999669e-5,1.452634,4.2744,603.08,0.1032
2330,582,9.999666e-5,1.526445,4.6018,420.02,0.1044
2340,585,9.999663e-5,1.432933,4.1910,470.30,0.0955
2350,587,9.99966e-5,1.529626,4.6165,538.37,0.1023
2360,590,9.999657e-5,1.479086,4.3889,606.44,0.1017
2370,592,9.999654e-5,1.363377,3.9094,559.06,0.0947
2380,595,9.99965e-5,1.236409,3.4432,625.55,0.0925
2390,597,9.999648e-5,1.414637,4.1150,587.61,0.1007
2400,600,9.9996454e-5,1.389507,4.0129,532.68,0.0997
2410,602,9.9996425e-5,1.528147,4.6096,650.76,0.1244
2420,605,9.999638e-5,1.416854,4.1241,673.06,0.1039
2430,607,9.999637e-5,1.509083,4.5226,580.81,0.1025
2440,610,9.999634e-5,1.596273,4.9346,381.63,0.1087
2450,612,9.999631e-5,1.436233,4.2048,471.80,0.1087
2460,615,9.9996265e-5,1.501030,4.4863,514.02,0.1030
2470,617,9.999625e-5,1.515246,4.5505,641.06,0.1033
2480,620,9.999621e-5,1.485574,4.4175,584.77,0.0990
2490,622,9.999618e-5,1.539788,4.6636,540.18,0.1050
2500,625,9.999615e-5,1.448615,4.2572,510.18,0.1033
2510,627,9.999612e-5,1.413863,4.1118,805.19,0.1458
2520,630,9.999609e-5,1.526397,4.6016,442.37,0.1047
