step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,delta_word,delta_char1,word_loss,dew_d1,dew_d2,dew_d4,dew_d8,dew_d16,dew_d32,dew_d64,dew_d128
1590,397,5e-4,1.218912,3.3835,787.31,0.5150,0.142487,0.078585,6.521647,0.071735,0.076997,0.071816,0.072014,0.073580,0.075277,0.078010,0.089109
1600,400,5e-4,1.165545,3.2077,877.77,0.5535,0.141345,0.078585,5.932982,0.091007,0.080771,0.073159,0.072208,0.073697,0.077613,0.078731,0.082939
1610,402,5e-4,1.177754,3.2471,747.40,0.5475,0.143410,0.079846,6.080895,0.076169,0.074221,0.084174,0.067475,0.075775,0.076287,0.078642,0.089194
1620,405,5e-4,1.233032,3.4316,1101.24,0.5227,0.147021,0.081114,6.463933,0.060570,0.074338,0.077366,0.078066,0.076304,0.078576,0.081484,0.086017
1630,407,5e-4,1.070350,2.9164,675.28,0.5671,0.139250,0.078098,5.491946,0.078060,0.078432,0.078070,0.071947,0.075007,0.074690,0.080046,0.082212
1640,410,5e-4,1.232097,3.4284,958.53,0.5622,0.141876,0.080929,6.194375,0.075645,0.078787,0.076913,0.075651,0.074359,0.078599,0.081072,0.084074
1650,412,5e-4,1.137672,3.1195,832.14,0.5359,0.143362,0.079826,5.902513,0.090986,0.086588,0.073728,0.074556,0.072874,0.077627,0.081693,0.085375
1660,415,5e-4,1.062462,2.8935,755.92,0.5599,0.137601,0.077043,5.431680,0.079030,0.075102,0.073866,0.069673,0.073326,0.075532,0.080336,0.074886
1670,417,5e-4,1.193502,3.2986,890.53,0.5262,0.146096,0.081340,6.158845,0.087706,0.082013,0.081601,0.075049,0.077758,0.077456,0.081434,0.084719
1680,420,5e-4,1.183116,3.2645,897.71,0.5353,0.143548,0.081750,6.160686,0.092267,0.077712,0.071240,0.080136,0.081854,0.081665,0.079243,0.090470
1690,422,5e-4,1.197156,3.3107,908.07,0.5154,0.142023,0.078700,6.395654,0.078030,0.075710,0.079417,0.073590,0.073971,0.076114,0.078751,0.083856
1700,425,5e-4,1.178962,3.2510,986.85,0.5254,0.145411,0.079930,6.186898,0.093230,0.087950,0.078792,0.074068,0.076226,0.075397,0.078766,0.086017
1710,427,5e-4,1.251391,3.4952,1061.70,0.5038,0.148487,0.081180,6.635548,0.071654,0.074404,0.080346,0.075760,0.074491,0.077428,0.079546,0.087569
1720,430,5e-4,1.209316,3.3512,929.07,0.5399,0.147108,0.082642,6.270134,0.082345,0.086869,0.076784,0.080284,0.081905,0.079096,0.079519,0.087403
1730,432,5e-4,1.132413,3.1031,921.72,0.5188,0.141046,0.079163,5.787517,0.082535,0.077505,0.073618,0.072809,0.076515,0.077729,0.076964,0.093716
1740,435,5e-4,1.132800,3.1043,949.39,0.5380,0.142018,0.079118,5.780878,0.075150,0.080206,0.079254,0.072860,0.073944,0.078093,0.078422,0.080025
1750,437,5e-4,1.151575,3.1632,755.15,0.5398,0.144321,0.080725,6.149932,0.081895,0.080707,0.078260,0.076203,0.080164,0.075521,0.078301,0.091963
1760,440,5e-4,1.171983,3.2284,1003.62,0.5529,0.143907,0.080444,6.070363,0.090641,0.082745,0.074402,0.075923,0.073354,0.077260,0.079655,0.087213
1770,442,5e-4,1.211916,3.3599,1060.53,0.5032,0.147826,0.082465,6.336652,0.080650,0.075724,0.077775,0.078783,0.078147,0.079648,0.080011,0.090139
1780,445,5e-4,1.086672,2.9644,932.07,0.5352,0.141440,0.078606,5.636204,0.074636,0.087922,0.078527,0.070109,0.075296,0.078175,0.077868,0.085274
1790,447,5e-4,1.136036,3.1144,778.85,0.5434,0.143330,0.080098,5.935657,0.081104,0.073107,0.071414,0.071894,0.076937,0.077602,0.081395,0.085941
1800,450,5e-4,1.104791,3.0186,789.73,0.5480,0.141047,0.080270,5.717561,0.078153,0.075066,0.079684,0.077171,0.074772,0.076816,0.081426,0.084711
1810,452,5e-4,1.099873,3.0038,786.30,0.5317,0.146155,0.082519,5.774285,0.093850,0.083350,0.081164,0.076748,0.078125,0.077678,0.084047,0.105268
1820,455,5e-4,1.163924,3.2025,879.09,0.5452,0.148825,0.084315,6.096220,0.075254,0.091115,0.083873,0.076160,0.079881,0.080140,0.081505,0.095697
1830,457,5e-4,1.243724,3.4685,888.31,0.5178,0.152990,0.087311,6.486109,0.101538,0.084943,0.073274,0.083546,0.080015,0.087573,0.085969,0.091218
1840,460,5e-4,1.104047,3.0163,826.21,0.5386,0.146819,0.083460,5.856121,0.069561,0.088578,0.083681,0.085034,0.076566,0.079397,0.082969,0.088088
1850,462,5e-4,1.230349,3.4224,892.53,0.5168,0.154553,0.087332,6.650923,0.080195,0.093590,0.081099,0.083011,0.082799,0.084474,0.086149,0.089313
1860,465,5e-4,1.051127,2.8609,1019.18,0.5397,0.142334,0.080230,5.363904,0.090304,0.076481,0.080888,0.074663,0.074396,0.078236,0.080326,0.090651
1870,467,5e-4,1.151062,3.1615,792.09,0.5472,0.148709,0.084166,5.959917,0.085005,0.081279,0.081243,0.081848,0.080948,0.079894,0.083120,0.091389
1880,470,5e-4,1.097274,2.9960,848.97,0.5537,0.144697,0.082863,5.714638,0.082558,0.076417,0.080230,0.079609,0.075914,0.080015,0.085009,0.094659
1890,472,5e-4,1.045676,2.8453,730.68,0.5591,0.141626,0.080822,5.268862,0.076549,0.075543,0.086160,0.075089,0.076001,0.076971,0.082907,0.082255
1900,475,5e-4,1.064179,2.8985,790.77,0.5596,0.144522,0.082540,5.533963,0.077971,0.078739,0.088395,0.078719,0.078355,0.080952,0.082070,0.087732
1910,477,5e-4,1.121562,3.0696,805.81,0.5442,0.147431,0.084352,5.808705,0.087205,0.083858,0.077066,0.079158,0.076434,0.081196,0.086634,0.091329
1920,480,5e-4,1.112347,3.0415,983.99,0.5307,0.150396,0.084848,5.812709,0.090851,0.092072,0.084009,0.077777,0.082573,0.082585,0.082968,0.088556
1930,482,5e-4,1.166243,3.2099,832.53,0.5357,0.151301,0.084879,6.075362,0.075877,0.071266,0.077750,0.079160,0.083460,0.082984,0.081325,0.096074
1940,485,5e-4,1.124064,3.0773,966.39,0.5452,0.147928,0.082967,5.801257,0.080477,0.090143,0.075155,0.078283,0.076992,0.078490,0.083210,0.091983
1950,487,5e-4,1.087119,2.9657,782.67,0.5442,0.147831,0.082565,5.691638,0.069576,0.082523,0.081736,0.074777,0.076634,0.077738,0.084332,0.090456
1960,490,5e-4,1.005430,2.7331,850.07,0.5511,0.142853,0.080779,5.152121,0.080238,0.084720,0.076931,0.080672,0.083340,0.078266,0.079806,0.082590
1970,492,5e-4,1.136068,3.1145,787.14,0.5208,0.153913,0.086752,6.023412,0.077299,0.086240,0.071310,0.079846,0.085376,0.084346,0.085527,0.097782
1980,495,5e-4,1.089257,2.9721,910.48,0.5363,0.151869,0.086435,5.760118,0.072765,0.081413,0.085451,0.077992,0.084309,0.083965,0.087198,0.093905
1990,497,5e-4,1.092109,2.9806,850.25,0.5527,0.150973,0.085847,5.529716,0.085449,0.095194,0.080160,0.084950,0.080342,0.082265,0.085912,0.091861
2000,500,5e-4,1.033083,2.8097,905.74,0.5490,0.150182,0.085390,5.317298,0.076173,0.100436,0.087917,0.076302,0.081272,0.085882,0.084025,0.089069
2010,502,5e-4,1.114386,3.0477,820.60,0.5317,0.150967,0.086464,5.811572,0.086048,0.104894,0.087051,0.080917,0.083938,0.082882,0.084774,0.090432
2020,505,5e-4,1.148578,3.1537,837.46,0.5307,0.153160,0.087087,6.132625,0.071879,0.074965,0.081401,0.080478,0.079475,0.085628,0.087454,0.095216
2030,507,5e-4,1.224311,3.4018,869.26,0.5331,0.160114,0.088959,6.470529,0.092002,0.091981,0.085808,0.080747,0.084713,0.085616,0.088419,0.093069
2040,510,5e-4,0.997660,2.7119,846.36,0.5456,0.147571,0.083065,5.188433,0.081949,0.088341,0.079966,0.081622,0.080102,0.078096,0.083295,0.090843
2050,512,5e-4,1.080258,2.9454,745.92,0.5317,0.151583,0.086617,5.674039,0.100392,0.101608,0.094404,0.084979,0.075786,0.085208,0.085166,0.091981
2060,515,5e-4,1.101035,3.0073,786.03,0.5481,0.156370,0.088866,5.812383,0.085366,0.099343,0.086751,0.079274,0.088897,0.081976,0.087317,0.097338
2070,517,5e-4,1.041541,2.8336,921.41,0.5174,0.151595,0.087415,5.389922,0.098013,0.096175,0.078463,0.084203,0.085850,0.085169,0.087285,0.089466
2080,520,5e-4,1.042295,2.8357,810.04,0.5669,0.147216,0.083216,5.338738,0.089361,0.084430,0.079385,0.077747,0.077236,0.080232,0.082497,0.089975
2090,522,5e-4,1.064210,2.8985,832.61,0.5392,0.149254,0.083805,5.409386,0.086493,0.088674,0.095619,0.082747,0.077908,0.080748,0.083954,0.090130
2100,525,5e-4,1.061278,2.8901,1043.85,0.5195,0.146669,0.080881,5.630963,0.089873,0.081648,0.082999,0.078420,0.077636,0.078526,0.081673,0.082190
2110,527,5e-4,1.061725,2.8914,935.75,0.5384,0.147527,0.081989,5.371972,0.085449,0.080922,0.088625,0.074352,0.078606,0.080715,0.081821,0.081781
2120,530,5e-4,1.063992,2.8979,1091.47,0.5289,0.148706,0.082618,5.420502,0.068218,0.081029,0.080358,0.080824,0.083955,0.082544,0.081009,0.083836
2130,532,5e-4,1.041358,2.8331,849.36,0.5139,0.148383,0.084486,5.407485,0.088962,0.091753,0.084978,0.078072,0.076829,0.083632,0.083277,0.092659
2140,535,5e-4,1.019278,2.7712,975.17,0.5399,0.150337,0.085442,5.262750,0.083753,0.088607,0.076348,0.076589,0.081369,0.086601,0.085455,0.087907
2150,537,5e-4,1.070841,2.9178,1033.42,0.5189,0.152485,0.087317,5.436301,0.106567,0.097865,0.086344,0.078347,0.082951,0.085847,0.083074,0.092262
2160,540,5e-4,1.108084,3.0286,747.42,0.5559,0.155384,0.089746,5.870761,0.079626,0.100893,0.085723,0.086926,0.083395,0.092485,0.088713,0.097897
2170,542,5e-4,1.049724,2.8569,772.28,0.5407,0.152636,0.086412,5.542675,0.094687,0.084778,0.080737,0.084162,0.084395,0.087039,0.087846,0.084253
2180,545,5e-4,1.098340,2.9992,826.60,0.5420,0.152694,0.086386,5.782001,0.092552,0.093776,0.084387,0.085366,0.087580,0.083168,0.086556,0.087918
2190,547,5e-4,1.108738,3.0305,1160.21,0.5058,0.156987,0.086585,5.850164,0.092925,0.097214,0.076604,0.083914,0.082077,0.085417,0.085677,0.094756
2200,550,5e-4,1.044642,2.8424,891.69,0.5516,0.148540,0.085997,5.370695,0.103807,0.085399,0.077484,0.078932,0.085748,0.081050,0.086650,0.093197
2210,552,5e-4,0.976381,2.6548,824.74,0.5507,0.144522,0.083099,4.939603,0.079655,0.089647,0.083678,0.070257,0.082672,0.082097,0.082561,0.085341
2220,555,5e-4,1.114246,3.0473,864.63,0.5384,0.152893,0.087220,5.942758,0.077407,0.105312,0.083321,0.081867,0.084961,0.083863,0.087645,0.092500
2230,557,5e-4,1.026448,2.7911,1025.24,0.5261,0.149185,0.086998,5.192781,0.091275,0.091216,0.094245,0.088110,0.080482,0.083000,0.085504,0.091436
2240,560,5e-4,0.994907,2.7045,785.47,0.5749,0.147009,0.084826,5.202933,0.085112,0.098224,0.077945,0.075422,0.081482,0.085755,0.082665,0.090582
2250,562,5e-4,1.101393,3.0084,737.90,0.5386,0.152661,0.086683,5.814223,0.086551,0.073465,0.079175,0.084814,0.079632,0.086908,0.083808,0.100433
2260,565,5e-4,1.047016,2.8491,827.17,0.5679,0.151067,0.086557,5.440856,0.086897,0.096870,0.091170,0.080893,0.085385,0.082796,0.083196,0.094209
2270,567,5e-4,0.945024,2.5729,716.11,0.5401,0.145043,0.084747,4.863261,0.086604,0.077558,0.080538,0.081615,0.082184,0.081622,0.084780,0.089112
2280,570,5e-4,1.009837,2.7452,877.53,0.5516,0.149005,0.085136,5.284028,0.080929,0.086968,0.081428,0.084578,0.077876,0.080404,0.083408,0.097912
2290,572,5e-4,1.035898,2.8176,788.57,0.5644,0.151988,0.086793,5.325273,0.081481,0.098197,0.091456,0.082337,0.077377,0.087502,0.086364,0.091933
2300,575,5e-4,0.990893,2.6936,824.13,0.5885,0.153383,0.088973,5.155859,0.085326,0.089418,0.085865,0.089904,0.082769,0.086465,0.090355,0.088703
2310,577,5e-4,0.990032,2.6913,811.98,0.5394,0.150740,0.088468,5.212363,0.090119,0.096969,0.086540,0.080958,0.090747,0.087741,0.087585,0.093026
2320,580,5e-4,1.100198,3.0048,840.81,0.5476,0.161917,0.092610,5.878681,0.093038,0.083713,0.093268,0.090170,0.090122,0.089259,0.091536,0.103359
2330,582,5e-4,1.044868,2.8430,769.00,0.5494,0.151859,0.088223,5.449234,0.088362,0.105734,0.091240,0.088858,0.085086,0.083394,0.087709,0.093968
2340,585,5e-4,1.002404,2.7248,1045.57,0.5407,0.149592,0.088435,5.053838,0.087162,0.076886,0.082916,0.080985,0.086534,0.080280,0.088252,0.092898
2350,587,5e-4,1.062793,2.8944,758.08,0.5456,0.153044,0.090327,5.549334,0.074963,0.092368,0.102215,0.086946,0.081086,0.090081,0.088483,0.095972
2360,590,5e-4,0.997741,2.7121,764.19,0.5655,0.150516,0.090184,5.113114,0.074461,0.085774,0.083996,0.090534,0.081697,0.088177,0.091495,0.097264
2370,592,5e-4,1.069109,2.9128,909.79,0.5243,0.156941,0.090599,5.533974,0.106849,0.081538,0.090427,0.082305,0.081961,0.087576,0.091971,0.111852
2380,595,5e-4,1.104160,3.0167,891.24,0.5389,0.161782,0.093770,5.875093,0.092633,0.102514,0.089444,0.088718,0.091356,0.088949,0.093607,0.098407
2390,597,5e-4,1.023363,2.7825,733.22,0.5685,0.152507,0.089712,5.356679,0.083772,0.085883,0.095795,0.086658,0.087255,0.088851,0.089900,0.091062
2400,600,5e-4,1.010998,2.7483,896.05,0.5804,0.154022,0.090237,5.227060,0.093536,0.094978,0.096354,0.081121,0.087174,0.087655,0.093090,0.089960
2410,602,5e-4,0.995035,2.7048,758.21,0.5629,0.152390,0.087049,5.124342,0.070617,0.092745,0.084797,0.085917,0.084668,0.087862,0.084757,0.097385
2420,605,5e-4,1.023893,2.7840,924.80,0.5622,0.150734,0.087297,5.305915,0.085945,0.089651,0.085093,0.083959,0.086459,0.082077,0.086736,0.097789
2430,607,5e-4,0.988099,2.6861,1071.88,0.5369,0.152768,0.088350,5.041767,0.089710,0.097458,0.096430,0.087537,0.082480,0.082420,0.088715,0.088386
2440,610,5e-4,0.941186,2.5630,905.05,0.5628,0.149995,0.086319,4.868646,0.086867,0.085928,0.083164,0.087487,0.084810,0.084893,0.084763,0.089011
2450,612,5e-4,1.089783,2.9736,1245.97,0.5126,0.163171,0.093272,5.654048,0.090031,0.087426,0.073682,0.087514,0.089774,0.090419,0.093157,0.101244
2460,615,5e-4,0.909356,2.4827,913.65,0.5584,0.147357,0.084943,4.591979,0.092657,0.091005,0.087037,0.075012,0.079261,0.083045,0.087672,0.083518
2470,617,5e-4,0.906929,2.4767,819.85,0.5577,0.149755,0.086641,4.586413,0.089180,0.086149,0.090412,0.087942,0.083732,0.087966,0.085881,0.088740
2480,620,5e-4,1.015303,2.7602,934.55,0.5587,0.154760,0.090361,5.313187,0.102447,0.095629,0.091978,0.093907,0.085265,0.085873,0.090469,0.097611
2490,622,5e-4,0.977300,2.6573,692.44,0.5537,0.151352,0.087878,5.100459,0.089923,0.095082,0.087251,0.085750,0.089347,0.084339,0.086754,0.088903
2500,625,5e-4,1.050975,2.8604,875.79,0.5595,0.162576,0.093037,5.596710,0.085524,0.086893,0.096988,0.088329,0.089494,0.091156,0.093133,0.095991
2510,627,5e-4,0.979766,2.6638,938.87,0.5111,0.155760,0.092972,5.130926,0.080503,0.097244,0.080336,0.090892,0.085886,0.086678,0.094036,0.110338
2520,630,5e-4,0.964371,2.6231,865.49,0.5599,0.152511,0.090225,4.995948,0.092358,0.070619,0.089180,0.084298,0.087032,0.089233,0.089920,0.099475
2530,632,5e-4,0.971556,2.6421,722.16,0.5450,0.154561,0.090529,5.077238,0.092595,0.096135,0.092242,0.092931,0.081450,0.088832,0.091762,0.091161
2540,635,5e-4,1.023545,2.7830,825.08,0.5622,0.155254,0.091439,5.311620,0.090208,0.098162,0.098286,0.079129,0.090973,0.089183,0.090882,0.095274
2550,637,5e-4,1.006368,2.7356,917.30,0.5324,0.156672,0.090938,5.294808,0.097645,0.085397,0.089290,0.097767,0.089562,0.089979,0.088047,0.093473
2560,640,5e-4,0.954342,2.5970,823.93,0.5573,0.153283,0.089134,5.083056,0.096044,0.112655,0.098429,0.089343,0.087666,0.085608,0.088086,0.094017
2570,642,5e-4,1.005828,2.7342,1009.03,0.5271,0.160931,0.092362,5.166482,0.093433,0.089558,0.096422,0.088518,0.092880,0.093110,0.091828,0.089390
2580,645,5e-4,0.942598,2.5666,832.88,0.5799,0.150023,0.087525,4.793699,0.081540,0.087433,0.091353,0.091174,0.082028,0.081839,0.088494,0.089181
2590,647,5e-4,0.998808,2.7150,796.59,0.5615,0.156281,0.091571,5.148956,0.080456,0.113904,0.090098,0.082816,0.093182,0.087940,0.090634,0.098990
2600,650,5e-4,0.941624,2.5641,938.47,0.5439,0.153397,0.090088,4.768674,0.097197,0.095077,0.095008,0.095215,0.085949,0.089141,0.088087,0.086929
2610,652,5e-4,0.973674,2.6477,838.65,0.5430,0.155232,0.089966,5.018256,0.088955,0.097437,0.079184,0.090841,0.083395,0.088149,0.089851,0.092012
2620,655,5e-4,1.036534,2.8194,1088.67,0.5248,0.162983,0.094259,5.477580,0.099110,0.105884,0.092596,0.089557,0.088301,0.089883,0.092773,0.101909
2630,657,5e-4,1.046493,2.8476,781.27,0.5519,0.162233,0.096624,5.518360,0.095942,0.092945,0.098659,0.089688,0.094847,0.095642,0.094940,0.105770
2640,660,5e-4,0.939381,2.5584,767.98,0.5728,0.154235,0.090225,4.959689,0.078878,0.107252,0.093840,0.082729,0.083830,0.087280,0.090275,0.102322
2650,662,5e-4,1.041405,2.8332,841.19,0.5220,0.161789,0.092912,5.636369,0.068949,0.091986,0.099015,0.091698,0.088777,0.090881,0.093946,0.096276
2660,665,5e-4,1.017895,2.7674,886.57,0.5380,0.157178,0.090837,5.316586,0.100159,0.105459,0.097135,0.082498,0.086616,0.087654,0.089475,0.094894
2670,667,5e-4,0.978010,2.6592,746.75,0.5346,0.160520,0.092865,5.232933,0.079352,0.097517,0.080400,0.089212,0.091955,0.089535,0.092153,0.097322
2680,670,5e-4,0.891539,2.4389,802.55,0.5762,0.150914,0.088595,4.590818,0.086021,0.107200,0.096698,0.088985,0.085360,0.087400,0.087406,0.096483
2690,672,5e-4,1.083330,2.9545,976.29,0.5306,0.166252,0.093379,5.679326,0.079998,0.091757,0.093755,0.089675,0.093138,0.088646,0.093092,0.099950
2700,675,5e-4,0.971053,2.6407,879.87,0.5555,0.159110,0.092949,5.126323,0.098904,0.091250,0.091291,0.094834,0.091729,0.093496,0.090527,0.098369
2710,677,5e-4,1.004307,2.7300,987.26,0.5500,0.159266,0.093349,5.074660,0.090175,0.087289,0.090794,0.081035,0.081933,0.091602,0.091198,0.101161
2720,680,5e-4,1.046960,2.8490,854.57,0.5638,0.164041,0.095302,5.409864,0.083758,0.088390,0.101604,0.083271,0.091867,0.091151,0.095301,0.105006
2730,682,5e-4,0.976635,2.6555,942.88,0.5483,0.156580,0.090546,4.998460,0.079610,0.096960,0.089338,0.086706,0.086172,0.088840,0.090045,0.096444
2740,685,5e-4,0.973539,2.6473,795.11,0.5665,0.154456,0.089985,5.107799,0.077755,0.094829,0.093728,0.088415,0.086874,0.088081,0.088954,0.094827
2750,687,5e-4,0.980058,2.6646,952.85,0.5285,0.160007,0.091145,5.081560,0.095616,0.081565,0.080020,0.091099,0.090929,0.087649,0.090833,0.097716
2760,690,5e-4,0.922571,2.5157,769.52,0.5758,0.151882,0.089612,4.765776,0.095868,0.092089,0.092579,0.080903,0.087835,0.087162,0.090121,0.096561
2770,692,5e-4,0.935871,2.5494,902.00,0.5460,0.157800,0.091970,4.822456,0.121652,0.079825,0.079291,0.086399,0.085889,0.091073,0.091831,0.097525
2780,695,5e-4,1.016270,2.7629,953.46,0.5381,0.161652,0.093275,5.366245,0.087728,0.092665,0.088507,0.088824,0.085902,0.089312,0.093403,0.094784
2790,697,5e-4,0.971476,2.6418,825.27,0.5278,0.159110,0.091389,5.156539,0.082057,0.081782,0.091992,0.093335,0.085303,0.092825,0.092365,0.091861
2800,700,5e-4,0.943627,2.5693,822.55,0.5853,0.153109,0.088886,4.828709,0.086462,0.118538,0.096223,0.090334,0.082830,0.089506,0.088072,0.088840
2810,702,5e-4,0.906866,2.4765,969.71,0.5294,0.152534,0.089622,4.616505,0.092202,0.097362,0.077533,0.081718,0.086534,0.086369,0.091690,0.089737
2820,705,5e-4,0.962636,2.6186,943.98,0.5550,0.157237,0.090041,4.909817,0.088827,0.090888,0.070771,0.092508,0.083827,0.090199,0.090617,0.096567
2830,707,5e-4,1.000035,2.7184,699.42,0.5442,0.157066,0.091086,5.246951,0.092193,0.100985,0.095569,0.084712,0.089331,0.088229,0.090213,0.094454
2840,710,5e-4,1.005799,2.7341,958.03,0.5372,0.161676,0.092013,5.253020,0.101797,0.099125,0.095266,0.083082,0.089371,0.088210,0.091927,0.096972
2850,712,5e-4,0.963493,2.6208,682.75,0.5436,0.156463,0.090396,5.072944,0.079699,0.098304,0.094974,0.081823,0.088146,0.087656,0.090757,0.097100
2860,715,5e-4,0.974303,2.6493,903.44,0.5534,0.154552,0.089487,5.116652,0.088525,0.089220,0.089551,0.081885,0.090803,0.086718,0.088312,0.093789
2870,717,5e-4,0.941363,2.5635,793.02,0.5523,0.154784,0.089928,4.898887,0.095144,0.094593,0.092524,0.093084,0.083489,0.083373,0.089830,0.093803
2880,720,5e-4,0.895276,2.4480,782.46,0.5488,0.152109,0.085436,4.775943,0.111408,0.104338,0.098247,0.080647,0.084595,0.084376,0.086569,0.081396
2890,722,5e-4,1.005028,2.7320,781.08,0.5604,0.159197,0.093214,5.245608,0.102300,0.104078,0.094339,0.087367,0.086069,0.092902,0.091010,0.097855
2900,725,5e-4,0.899526,2.4584,958.70,0.5650,0.153661,0.089381,4.565526,0.099361,0.092778,0.067154,0.090108,0.085683,0.086900,0.090711,0.093738
2910,727,5e-4,0.983185,2.6730,846.62,0.5511,0.162673,0.095265,5.178834,0.076692,0.087421,0.090337,0.093899,0.090557,0.093496,0.097007,0.103316
2920,730,5e-4,0.979401,2.6629,868.14,0.5614,0.160827,0.094769,5.180940,0.078680,0.093155,0.089500,0.088465,0.087739,0.092317,0.094343,0.101309
2930,732,5e-4,0.907102,2.4771,747.89,0.5584,0.152056,0.091568,4.608676,0.089438,0.085084,0.092356,0.084127,0.087738,0.088308,0.093531,0.089203
2940,735,5e-4,0.941949,2.5650,963.54,0.5554,0.157583,0.092235,4.824189,0.065734,0.089431,0.085013,0.093824,0.084547,0.089366,0.090459,0.095413
2950,737,5e-4,0.845498,2.3291,777.90,0.5537,0.148620,0.087981,4.284362,0.081537,0.096210,0.095718,0.089119,0.086325,0.082455,0.088034,0.091463
2960,740,5e-4,0.882252,2.4163,836.52,0.5691,0.152202,0.091475,4.479456,0.099393,0.092543,0.083233,0.083287,0.088413,0.084063,0.091996,0.098071
2970,742,5e-4,0.886078,2.4256,756.00,0.5477,0.151289,0.088473,4.532598,0.087894,0.079927,0.084649,0.091710,0.086148,0.087451,0.085980,0.102415
2980,745,5e-4,0.944658,2.5719,851.48,0.5604,0.159909,0.095525,4.920825,0.067965,0.096479,0.088531,0.094657,0.095139,0.096188,0.090895,0.106337
2990,747,5e-4,0.899822,2.4592,908.03,0.5422,0.155644,0.093659,4.583690,0.080219,0.091105,0.093547,0.089762,0.094071,0.092149,0.089678,0.101323
3000,750,5e-4,0.890161,2.4355,719.95,0.5695,0.152138,0.091061,4.535645,0.096016,0.103563,0.083376,0.086114,0.088317,0.089314,0.091165,0.094168
3010,752,5e-4,0.940504,2.5613,883.02,0.5308,0.155284,0.091405,4.852624,0.088702,0.088001,0.088380,0.080285,0.089257,0.088257,0.089570,0.095258
3020,755,5e-4,0.899981,2.4596,783.49,0.5854,0.154890,0.093549,4.563569,0.089037,0.089239,0.083676,0.086517,0.097634,0.095125,0.091094,0.103931
3030,757,5e-4,0.939824,2.5595,841.28,0.5294,0.158574,0.092219,4.923104,0.099778,0.095076,0.095049,0.092697,0.084963,0.091352,0.090837,0.095248
3040,760,5e-4,0.905692,2.4736,805.67,0.5684,0.153466,0.090887,4.700351,0.105360,0.083687,0.094826,0.089469,0.087409,0.090326,0.090477,0.094767
3050,762,5e-4,0.953811,2.5956,802.96,0.5561,0.155838,0.095289,4.945812,0.096533,0.098620,0.082187,0.087278,0.097107,0.094276,0.096283,0.094214
3060,765,5e-4,0.974751,2.6505,857.49,0.5584,0.160704,0.094364,5.100155,0.120184,0.097394,0.082407,0.091451,0.089213,0.089279,0.096419,0.096714
3070,767,5e-4,0.952144,2.5913,747.61,0.5369,0.161090,0.095325,5.042287,0.121596,0.104650,0.097424,0.092782,0.091062,0.093372,0.094985,0.096851
3080,770,5e-4,0.922938,2.5167,908.16,0.5404,0.161104,0.096234,4.906533,0.112234,0.112787,0.102338,0.090035,0.086694,0.093812,0.096090,0.100822
3090,772,5e-4,0.971635,2.6423,874.86,0.5282,0.163899,0.099005,5.040189,0.115536,0.109890,0.101513,0.106996,0.095836,0.092721,0.094876,0.103146
3100,775,5e-4,0.861592,2.3669,911.05,0.5642,0.156237,0.091664,4.486250,0.095608,0.104760,0.083433,0.098610,0.088888,0.091314,0.090600,0.088832
3110,777,5e-4,0.843309,2.3240,847.21,0.5421,0.151701,0.091449,4.384217,0.091040,0.093030,0.088985,0.093754,0.087610,0.089672,0.089886,0.096541
3120,780,5e-4,1.025010,2.7871,900.32,0.5644,0.168599,0.099761,5.437459,0.099918,0.096523,0.107690,0.094884,0.092833,0.095274,0.097621,0.103783
3130,782,5e-4,1.006773,2.7368,982.84,0.5172,0.168598,0.099215,5.303153,0.096572,0.094207,0.080435,0.096643,0.097659,0.097505,0.101227,0.100078
