step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
3630,453,9.999797e-5,1.481010,4.3974,114.64,0.0141
3640,455,9.999795e-5,1.485924,4.4190,108.98,0.0141
3650,456,9.999795e-5,1.394802,4.0342,150.50,0.0130
3660,457,9.999794e-5,1.458967,4.3015,131.96,0.0129
3670,458,9.9997924e-5,1.426282,4.1632,124.84,0.0145
3680,460,9.999791e-5,1.432519,4.1892,140.39,0.0131
3690,461,9.999791e-5,1.405995,4.0796,127.20,0.0135
3700,462,9.9997895e-5,1.407993,4.0877,191.38,0.0139
3710,463,9.9997895e-5,1.382915,3.9865,350.33,0.0374
3720,465,9.9997866e-5,1.397361,4.0445,188.86,0.0127
3730,466,9.999785e-5,1.457328,4.2945,155.62,0.0135
3740,467,9.999785e-5,1.380358,3.9763,164.37,0.0128
3750,468,9.999784e-5,1.466527,4.3342,124.61,0.0142
3760,470,9.999782e-5,1.400462,4.0571,175.14,0.0124
3770,471,9.999781e-5,1.350714,3.8602,114.46,0.0146
3780,472,9.999781e-5,1.432546,4.1893,134.60,0.0132
3790,473,9.999779e-5,1.437021,4.2081,164.47,0.0129
3800,475,9.999778e-5,1.439762,4.2197,98.76,0.0144
3810,476,9.9997764e-5,1.371685,3.9420,354.93,0.0309
3820,477,9.9997764e-5,1.482460,4.4038,124.98,0.0142
3830,478,9.999775e-5,1.453460,4.2779,139.93,0.0135
3840,480,9.999772e-5,1.359890,3.8958,94.10,0.0141
3850,481,9.999772e-5,1.372954,3.9470,204.16,0.0127
3860,482,9.9997706e-5,1.394964,4.0348,130.52,0.0135
3870,483,9.9997706e-5,1.395875,4.0385,121.52,0.0138
3880,485,9.999768e-5,1.379985,3.9748,142.61,0.0142
3890,486,9.999768e-5,1.424427,4.1555,248.40,0.0160
3900,487,9.999766e-5,1.398465,4.0490,118.16,0.0146
3910,488,9.999765e-5,1.352911,3.8687,339.22,0.0413
3920,490,9.999763e-5,1.417618,4.1273,106.25,0.0147
3930,491,9.999762e-5,1.419428,4.1348,154.63,0.0139
3940,492,9.9997604e-5,1.361102,3.9005,120.44,0.0136
3950,493,9.9997604e-5,1.363211,3.9087,178.84,0.0124
3960,495,9.9997575e-5,1.423491,4.1516,110.96,0.0145
3970,496,9.9997575e-5,1.394346,4.0323,145.73,0.0140
3980,497,9.999756e-5,1.413964,4.1122,125.11,0.0134
3990,498,9.999756e-5,1.484888,4.4145,137.65,0.0135
4000,500,9.999753e-5,1.419420,4.1347,119.09,0.0137
4010,501,9.999752e-5,1.632420,5.1162,348.90,0.0387
4020,502,9.999752e-5,1.369471,3.9333,87.67,0.0155
4030,503,9.99975e-5,1.448365,4.2562,212.92,0.0124
4040,505,9.999749e-5,1.387688,4.0056,160.41,0.0128
4050,506,9.999747e-5,1.387936,4.0066,107.59,0.0148
4060,507,9.999746e-5,1.395131,4.0355,128.76,0.0138
4070,508,9.999746e-5,1.400198,4.0560,156.61,0.0134
4080,510,9.999744e-5,1.420510,4.1392,122.68,0.0138
4090,511,9.999743e-5,1.415441,4.1183,127.49,0.0141
4100,512,9.9997415e-5,1.388854,4.0103,87.16,0.0151
4110,513,9.99974e-5,1.414065,4.1126,319.91,0.0472
4120,515,9.9997385e-5,1.378873,3.9704,116.19,0.0147
4130,516,9.999737e-5,1.362768,3.9070,94.27,0.0153
4140,517,9.9997356e-5,1.349434,3.8552,112.04,0.0134
4150,518,9.9997356e-5,1.391687,4.0216,84.66,0.0154
4160,520,9.999733e-5,1.406250,4.0806,139.80,0.0136
4170,521,9.999731e-5,1.390940,4.0186,183.71,0.0133
4180,522,9.999731e-5,1.365417,3.9174,141.86,0.0138
4190,523,9.99973e-5,1.413969,4.1122,161.00,0.0138
4200,525,9.999728e-5,1.356260,3.8816,113.65,0.0141
4210,526,9.999727e-5,1.407367,4.0852,347.64,0.0391
4220,527,9.9997254e-5,1.354676,3.8755,138.03,0.0131
4230,528,9.9997254e-5,1.393454,4.0287,139.89,0.0136
4240,530,9.9997225e-5,1.386598,4.0012,110.68,0.0141
4250,531,9.999721e-5,1.444312,4.2389,130.70,0.0142
4260,532,9.999721e-5,1.427288,4.1674,125.66,0.0154
4270,533,9.9997196e-5,1.366904,3.9232,207.96,0.0148
4280,535,9.999718e-5,1.393729,4.0298,126.33,0.0138
4290,536,9.999717e-5,1.357655,3.8871,168.41,0.0141
4300,537,9.999715e-5,1.398006,4.0471,151.94,0.0151
4310,538,9.999715e-5,1.272792,3.5708,379.13,0.0292
4320,540,9.999712e-5,1.409883,4.0955,136.22,0.0140
