step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq
3430,1715,9.9970974e-5,1.169371,3.2200,493.96,0.0462
3440,1720,9.997081e-5,1.519378,4.5694,476.86,0.0595
3450,1725,9.997064e-5,1.211581,3.3588,459.13,0.1013
3460,1730,9.9970464e-5,1.599415,4.9501,492.79,0.0499
3470,1735,9.997029e-5,1.566781,4.7912,490.52,0.0530
3480,1740,9.9970115e-5,1.375712,3.9579,486.24,0.0641
3490,1745,9.9969955e-5,2.018763,7.5290,486.46,0.0587
3500,1750,9.996978e-5,1.810939,6.1162,488.90,0.0538
3510,1755,9.9969606e-5,1.794402,6.0159,531.45,0.0630
3520,1760,9.996943e-5,1.583072,4.8699,489.50,0.0520
3530,1765,9.996926e-5,1.472549,4.3603,491.61,0.0496
3540,1770,9.996908e-5,1.563794,4.7769,491.47,0.0517
3550,1775,9.996891e-5,1.450272,4.2643,490.19,0.0511
3560,1780,9.996873e-5,1.401757,4.0623,489.92,0.0545
3570,1785,9.996856e-5,1.568401,4.7990,490.93,0.0537
3580,1790,9.996838e-5,1.603782,4.9718,489.38,0.0539
3590,1795,9.9968194e-5,1.511683,4.5344,483.49,0.0579
3600,1800,9.9968034e-5,1.517169,4.5593,494.86,0.0447
3610,1805,9.9967845e-5,1.449110,4.2593,536.83,0.0568
3620,1810,9.996767e-5,1.435510,4.2018,491.95,0.0510
3630,1815,9.9967496e-5,1.552616,4.7238,486.13,0.0561
3640,1820,9.996731e-5,1.532030,4.6276,490.08,0.0556
3650,1825,9.996713e-5,1.551132,4.7168,490.15,0.0505
3660,1830,9.996696e-5,1.755152,5.7843,489.31,0.0567
3670,1835,9.996677e-5,1.204136,3.3339,490.08,0.0470
3680,1840,9.996659e-5,1.486660,4.4223,491.77,0.0534
3690,1845,9.9966404e-5,1.257797,3.5177,484.30,0.0558
3700,1850,9.996623e-5,1.295026,3.6511,491.93,0.0484
3710,1855,9.996604e-5,1.443967,4.2375,541.88,0.0557
3720,1860,9.9965866e-5,1.568810,4.8009,491.01,0.0512
3730,1865,9.996568e-5,1.634038,5.1245,493.38,0.0473
3740,1870,9.996549e-5,1.712905,5.5450,491.95,0.0524
3750,1875,9.99653e-5,1.518499,4.5654,490.75,0.0531
3760,1880,9.9965124e-5,1.540228,4.6657,489.07,0.0551
3770,1885,9.9964935e-5,1.593681,4.9218,487.30,0.0488
3780,1890,9.9964745e-5,1.602831,4.9671,488.69,0.0539
3790,1895,9.996457e-5,1.529600,4.6163,487.46,0.0486
3800,1900,9.996438e-5,1.468407,4.3423,490.31,0.0523
3810,1905,9.996419e-5,1.533866,4.6361,538.33,0.0608
3820,1910,9.9964e-5,1.491300,4.4429,488.71,0.0528
3830,1915,9.9963814e-5,1.303748,3.6831,481.35,0.0473
3840,1920,9.9963625e-5,1.495360,4.4609,491.98,0.0491
3850,1925,9.9963436e-5,1.548493,4.7044,490.05,0.0502
3860,1930,9.996325e-5,1.517425,4.5605,490.39,0.0499
3870,1935,9.996306e-5,1.343976,3.8343,488.72,0.0517
3880,1940,9.9962854e-5,1.345715,3.8409,488.29,0.0524
3890,1945,9.9962665e-5,1.450040,4.2633,489.11,0.0539
3900,1950,9.9962475e-5,1.599742,4.9518,488.45,0.0556
3910,1955,9.9962286e-5,1.380190,3.9757,533.31,0.0583
3920,1960,9.99621e-5,1.254803,3.5071,491.63,0.0492
3930,1965,9.996189e-5,1.014148,2.7570,491.76,0.0476
3940,1970,9.9961704e-5,0.915036,2.4969,491.59,0.0477
3950,1975,9.99615e-5,1.098124,2.9985,490.39,0.0514
3960,1980,9.996131e-5,1.379127,3.9714,488.50,0.0547
3970,1985,9.996112e-5,1.295022,3.6511,489.08,0.0542
3980,1990,9.996092e-5,1.401889,4.0629,491.24,0.0507
3990,1995,9.996073e-5,1.469095,4.3453,487.14,0.0554
4000,2000,9.9960525e-5,1.246000,3.4764,490.60,0.0504
4010,2005,9.9960336e-5,1.561015,4.7637,537.34,0.0545
4020,2010,9.996013e-5,1.408351,4.0892,494.56,0.0463
4030,2015,9.995993e-5,1.498600,4.4754,489.43,0.0532
4040,2020,9.995974e-5,1.320949,3.7470,487.61,0.0552
4050,2025,9.9959536e-5,1.353381,3.8705,493.17,0.0537
4060,2030,9.995933e-5,1.414738,4.1154,488.46,0.0549
4070,2035,9.995913e-5,1.484263,4.4117,489.51,0.0542
4080,2040,9.9958925e-5,1.400019,4.0553,487.91,0.0549
4090,2045,9.9958736e-5,1.376490,3.9610,490.01,0.0516
