step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,word_loss
1620,1620,9.907075e-4,1.099775,3.0035,3922.04,1.9357,4.505596
1630,1630,9.905929e-4,1.078339,2.9398,2819.78,2.1858,4.415850
1640,1640,9.904775e-4,1.164543,3.2045,3294.52,2.0468,4.807584
1650,1650,9.903614e-4,1.154494,3.1724,3299.38,2.0489,4.688950
1660,1660,9.902447e-4,1.088311,2.9693,3057.99,2.1090,4.584107
1670,1670,9.901272e-4,1.162744,3.1987,3352.26,2.0322,4.833883
1680,1680,9.90009e-4,1.141607,3.1318,3799.86,1.9475,4.748707
1690,1690,9.898902e-4,1.115505,3.0511,2911.26,2.1478,4.835927
1700,1700,9.897706e-4,1.202373,3.3280,3923.86,1.9253,5.133264
1710,1710,9.896505e-4,1.176551,3.2432,3931.63,1.9269,5.042880
1720,1720,9.895295e-4,1.154605,3.1728,3505.52,1.9954,4.787337
1730,1730,9.894079e-4,1.117977,3.0587,3606.45,1.9768,4.568526
1740,1740,9.892855e-4,1.124144,3.0776,3264.00,2.0475,4.774632
1750,1750,9.891626e-4,1.120448,3.0662,3173.14,2.0723,4.712569
1760,1760,9.890388e-4,1.081956,2.9504,3817.54,1.9425,4.561894
1770,1770,9.889144e-4,1.215356,3.3715,3534.91,1.9959,5.122212
1780,1780,9.887894e-4,1.121165,3.0684,3609.13,1.9765,4.734087
1790,1790,9.886636e-4,1.076056,2.9331,3011.75,2.1141,4.444320
1800,1800,9.885371e-4,1.028154,2.7959,2998.34,2.1221,4.379495
1810,1810,9.8841e-4,1.106513,3.0238,3110.75,2.0836,4.782447
1820,1820,9.882821e-4,1.108422,3.0296,3375.35,2.0222,4.586596
1830,1830,9.881535e-4,1.165719,3.2082,3334.45,2.0358,4.884806
1840,1840,9.880243e-4,1.197053,3.3103,3272.74,2.0452,5.192136
1850,1850,9.878944e-4,1.148120,3.1523,3433.10,2.0114,5.074580
1860,1860,9.877637e-4,1.040489,2.8306,3645.21,1.9727,4.157962
1870,1870,9.876324e-4,1.116020,3.0527,3041.85,2.1109,4.766463
1880,1880,9.875004e-4,1.059073,2.8837,3138.97,2.0815,4.347622
1890,1890,9.873677e-4,1.007209,2.7379,2908.95,2.1514,4.089372
1900,1900,9.872343e-4,1.093128,2.9836,3234.63,2.0576,4.607791
1910,1910,9.871002e-4,1.069043,2.9126,3107.11,2.0880,4.465493
1920,1920,9.869655e-4,1.173380,3.2329,3427.77,2.0207,4.962920
1930,1930,9.8683e-4,1.116295,3.0535,3158.86,2.0796,4.668934
1940,1940,9.866938e-4,1.082380,2.9517,3530.85,1.9945,4.534225
1950,1950,9.86557e-4,1.062932,2.8948,3059.83,2.1020,4.482496
1960,1960,9.864195e-4,1.015300,2.7602,3209.27,2.0581,4.292946
1970,1970,9.862813e-4,1.067722,2.9087,3345.77,2.0210,4.526374
1980,1980,9.861423e-4,1.089337,2.9723,3242.52,2.0473,4.571855
1990,1990,9.860027e-4,1.075055,2.9302,3380.94,2.0117,4.430739
2000,2000,9.858625e-4,1.038770,2.8257,3146.89,2.0670,4.280784
2010,2010,9.857215e-4,1.153889,3.1705,3154.31,2.0700,4.942181
2020,2020,9.855798e-4,1.193266,3.2978,3245.59,2.0452,5.157535
2030,2030,9.854374e-4,1.147750,3.1511,3086.02,2.0867,4.887048
2040,2040,9.852945e-4,1.037606,2.8225,3444.88,2.0105,4.401472
2050,2050,9.851507e-4,1.034065,2.8125,2828.34,2.1717,4.276402
