step,batch,lr,loss,perplexity,ms_per_step,s_per_norm_seq,resp_ppl
470830,117707,5e-6,0.775046,2.1707,8212.72,8.1839,2.266140
470840,117710,5e-6,0.886414,2.4264,9509.75,7.9520,2.657747
470850,117712,5e-6,0.746779,2.1102,10999.65,7.6436,2.146195
470860,117715,5e-6,1.012765,2.7532,8823.31,7.8525,2.904343
470870,117717,5e-6,0.850821,2.3416,12763.27,7.3965,2.426614
470880,117720,5e-6,0.811679,2.2517,6390.75,8.3216,2.412518
470890,117722,5e-6,0.818102,2.2662,15465.01,7.8126,2.294146
470900,117725,5e-6,0.881001,2.4133,8091.99,7.8901,2.563690
470910,117727,5e-6,0.681345,1.9765,11706.60,8.2028,1.988590
470920,117730,5e-6,0.902674,2.4662,8712.01,8.3157,2.833189
470930,117732,5e-6,1.206877,3.3430,7462.87,7.8347,11.737522
470940,117735,5e-6,0.756590,2.1310,7286.67,7.5875,2.144750
470950,117737,5e-6,0.806519,2.2401,7279.43,7.9014,2.814505
470960,117740,5e-6,1.206764,3.3427,9965.34,7.6484,12.551107
470970,117742,5e-6,0.814985,2.2591,9386.46,7.9148,2.468053
470980,117745,5e-6,0.855393,2.3523,11308.20,8.0414,2.383280
470990,117747,5e-6,0.710605,2.0352,9799.75,7.7634,2.053753
471000,117750,5e-6,0.923574,2.5183,5942.73,8.7509,2.663744
471010,117752,5e-6,0.887899,2.4300,10018.32,7.9011,2.562749
471020,117755,5e-6,0.731885,2.0790,8127.31,7.8617,2.115804
471030,117757,5e-6,0.700643,2.0150,15049.65,7.5028,2.022210
471040,117760,5e-6,0.781789,2.1854,9817.78,7.6510,2.210321
471050,117762,5e-6,0.784255,2.1908,5938.48,8.1362,2.243221
471060,117765,5e-6,0.766057,2.1513,11235.18,8.2614,2.183737
471070,117767,5e-6,1.099125,3.0015,9714.46,7.8451,3.274534
471080,117770,5e-6,0.737111,2.0899,8399.75,8.0147,2.120205
471090,117772,5e-6,0.801137,2.2281,9168.81,8.4875,2.296412
471100,117775,5e-6,0.995615,2.7064,6641.15,8.2053,2.943747
